0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
79.2604001711127+0i,37.5443968242799+0i,41.7160027346112+0i,18.5282705408298+0i,27.5751328974928+0i,18.5282705390705+0i,46.1034034275858+0i,19.01612627879+0i
166.563340952805+0i,78.7208391089003+0i,87.8291440984761+0i,42.5083049190593+0i,59.365109994764+0i,42.5082611619785+0i,101.87337236235+0i,36.2123723187566+0i
33.5241484631546-0.000113987200221223i,15.8798597984219-4.92444295443557e-05i,17.6442886648112-7.75562647714702e-05i,7.48974534398869-6.58585082497564e-08i,11.6663223805956-1.55297361875762e-05i,7.48974534394287-1.97010945788372e-07i,19.1560679507781-1.43129184389508e-05i,8.39011445439907-4.49134693726852e-05i
94.5769427404612+0.00402255881586184i,44.7996044573269-0.000327805804424539i,49.7773382843362-0.00051626562901286i,26.457547423945+5.95964239695002e-05i,32.878127796602-0.000103266308654795i,26.4575474236197+4.61486368711959e-05i,59.3356754912706-2.53503922905039e-05i,18.3420570324438-0.000284460866786837i
140.32031987465+0i,66.4675134269069+0i,73.8528046994497+0i,37.5131950055206+0i,48.786959398681+0i,37.513195023153+0i,86.3001545888986+0i,28.9543183774545+0i
-8.69875610173813e-29+0i,-4.03428194142366e-28+0i,-4.50181540919131e-28+0i,-4.00028648243719e-30+0i,-6.24112529846491e-29+0i,-3.20027400899797e-30+0i,-5.79419009679296e-29+0i,-3.51841430586979e-30+0i
62.2316835257395+0i,29.4122638880684+0i,32.8154760555531+0i,12.5500585943503+0i,22.2551766430889+0i,12.5500460963285+0i,34.8052246959059+0i,16.8621575155765+0i
136.828944958383+0i,64.6538490303742+0i,72.1347691508768+0i,39.8958506336217+0i,48.7598558700511+0i,39.8957302777076+0i,88.6556012028162+0i,24.7572458612474+0i
1.29079411788649e-54+2.73502586907317e-48i,8.10379351225598e-56-7.81020193369084e-50i,-2.2370663381781e-55-8.67800214846419e-50i,-4.01764288704467e-55+1.33881746395638e-49i,4.83547892140351e-54+1.4015994491288e-48i,4.59199204898016e-56+7.57987353013378e-50i,7.11157525393193e-55+1.73313804677002e-48i,5.75948816125984e-55+9.3717222476735e-49i
-8.4066871056902e-85+0i,-2.48298258161197e-85+0i,-2.75886996842053e-85+0i,-6.09696096901145e-86+0i,-1.14415886484294e-85+0i,-2.42934353244758e-86+0i,-9.50281961151674e-86+0i,-7.75976977451653e-86+0i
94.5633754359453+0i,44.7931739476004+0i,49.7702008842499+0i,25.303410794938+0i,32.8782320997794+0i,25.3034107942661+0i,58.1816429044799+0i,19.4897631454139+0i
155.524043201861+0i,73.6692776463598+0i,81.8547657503185+0i,38.8649653475272+0i,54.0899855829512+0i,38.8649652722543+0i,92.9549508877923+0i,34.804312359568+0i
62.0053654956885+0i,28.6668840853042+0i,33.3030969976665+0i,16.7128416726959+0i,27.1799062146055+0i,16.7127800382358+0i,43.8927192122523+0i,11.9536859516314+0i
