0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.193083521428417+0i,0.193083661763115+0i,0.193083660888422+0i,0.0961140320158735+0i,0.0969696654134083+0i,0.0481031584473763+0i,0.0480108972233859+0i,0.0481019098836976+0i,0.0481020660972917+0i
0.469028924775831+0i,0.46900254882418+0i,0.468832048295453+0i,0.2486117765176+0i,0.22023293013608+0i,0.112045876378111+0i,0.136566364856119+0i,0.112046129323865+0i,0.112037793866055+0i
0.0716391988475173+0i,0.0716385184105678+0i,0.0716385184105678+0i,0.0344259233175847+0i,0.0372124867475197+0i,0.0179988605627614+0i,0.0164270596414684+0i,0.0164275007461842+0i,0.0164283081602794+0i
0.297290376624158+0i,0.297288588439922+0i,0.297288588439922+0i,0.148011843380219+0i,0.149276809756985+0i,0.0740538727094502+0i,0.0739579853871769+0i,0.0740143632803832+0i,0.0740150806981349+0i
0.420887607997425+0i,0.420887864749755+0i,0.420887863338074+0i,0.209569830391613+0i,0.211317983555051+0i,0.104830980101832+0i,0.104738870906123+0i,0.104830585843656+0i,0.104830718219081+0i
6.22649083757576e-32+0i,6.38653077590791e-32+0i,7.0159960529956e-32+0i,3.96375255487175e-32+0i,3.17717217905582e-32+0i,1.78380631498289e-32+0i,2.27897364488662e-32+0i,1.87670730420791e-32+0i,1.91899187922715e-32+0i
0.0827772095012888+0i,0.0827700538597344+0i,0.0909282017358849+0i,0.0481037007650878+0i,0.0428255417168115+0i,0.0222154814850446+0i,0.0258877142320021+0i,0.0222151429958992+0i,0.022213027869035+0i
0.448276127050544+0i,0.448213974701242+0i,0.448050815328599+0i,0.210645788834674+0i,0.237420579786+0i,0.114049556458743+0i,0.0965974743870755+0i,0.0965982833676901+0i,0.0965792641794726+0i
4.62342144395337e-15+2.50338379737202e-30i,7.57460048379126e-15-3.27605187578398e-32i,8.24419336541741e-15-3.56570078878259e-32i,3.97222133469937e-15+1.12721563010356e-32i,6.99880974887761e-15+1.98608463031467e-32i,3.16207718483494e-15-6.67213365523699e-33i,2.0421328515605e-15-4.30899770337974e-33i,1.55590494686338e-14-8.89933906446499e-34i,1.64886239130799e-14-3.45001920768949e-34i
1.20385305063783e-44+0i,-1.01977949861905e-45+0i,-1.10992808273641e-45+0i,-5.13268397450217e-45+0i,-4.19756449495436e-45+0i,-1.06950885042732e-45+0i,-1.34166553282641e-45+0i,3.61470718344259e-45+0i,-6.1849341976835e-47+0i
0.24876442553455+0i,0.248764308762711+0i,0.248764307664548+0i,0.092645021015201+0i,0.156119251360962+0i,0.0633680366932158+0i,0.0292770053090011+0i,0.0292769800978718+0i,0.0292769887186102+0i
0.389095982779025+0i,0.389095793448656+0i,0.389095792073372+0i,0.173691348742063+0i,0.215404421938654+0i,0.0993894323170446+0i,0.0743019209297412+0i,0.0743019089826779+0i,0.0743019424829146+0i
0.191226357100687+0i,0.191184315619507+0i,0.190711940644948+0i,0.0849443146113663+0i,0.105794873536207+0i,0.0459749847319692+0i,0.0389712877543772+0i,0.0389698801944784+0i,0.0389580389663688+0i
0.142448676802414+0i,0.142437568623156+0i,0.142391123442791+0i,0.0705126890867472+0i,0.0718833368857854+0i,0.0352822792699945+0i,0.0352303063865158+0i,0.0352817612936685+0i,0.0352781875064971+0i
0.148635646939145+0i,0.148617786399056+0i,0.148563706521838+0i,0.0672472613763411+0i,0.0813293945656568+0i,0.0382054600610775+0i,0.0290425507602998+0i,0.0290436562416307+0i,0.029038087245683+0i
0.352841930583176+0i,0.352841874620778+0i,0.352841873472025+0i,0.180529888225571+0i,0.172312031652996+0i,0.0869489573603595+0i,0.093580945365093+0i,0.0869495069183985+0i,0.0869495308593021+0i
0.500024216420709+0i,0.500023663895666+0i,0.500023663895666+0i,0.19721964068043+0i,0.302804021863977+0i,0.133005705586157+0i,0.0642139453955298+0i,0.0642139419224431+0i,0.0642137908451833+0i
0.149073179282587+0i,0.149060472541206+0i,0.149006228801501+0i,0.0647534214916713+0i,0.0842648987258556+0i,0.0387261350473131+0i,0.0260280238348836+0i,0.0260288909082046+0i,0.0260249249142936+0i
0.401239245792966+0i,0.401239077746992+0i,0.40123907630369+0i,0.164035348015271+0i,0.237203708387511+0i,0.104419635178418+0i,0.0596157272425016+0i,0.0596157047023327+0i,0.0596157058988629+0i
0.240421596046266+0i,0.24037545284962+0i,0.239265596650477+0i,0.110489369266472+0i,0.128818386681354+0i,0.05712995682602+0i,0.0533589065743716+0i,0.0534084438185414+0i,0.0533939883413959+0i
0.199329373039758+0i,0.199282845128018+0i,0.206897911554905+0i,0.0916693213977817+0i,0.115246671441088+0i,0.0497049102396774+0i,0.0419636322214569+0i,0.0419611569686242+0i,0.041948243134543+0i
0.0177161684562007+0i,0.0177117056686961+0i,0.0194487601486938+0i,0.00760495553332183+0i,0.0118429350712552+0i,0.00469877875221828+0i,0.00290556148906766+0i,0.00290540113668802+0i,0.00290393228437801+0i
0.269033961584901+0i,0.269034441955457+0i,0.269034439297042+0i,0.14833001691174+0i,0.120704312548229+0i,0.0643329223457058+0i,0.0839970657747044+0i,0.0643324594807851+0i,0.0643332941818107+0i
0.120489935938786+0i,0.120490607176219+0i,0.120490607176219+0i,0.0653390651966601+0i,0.055151557101683+0i,0.0292251160619161+0i,0.0361139776961556+0i,0.0292247934736349+0i,0.0292257684247222+0i
0.219316014773131+0i,0.219316657839131+0i,0.219316657839131+0i,0.121379863387588+0i,0.0979367943578791+0i,0.0525395713779312+0i,0.0688402626829137+0i,0.0525393143052862+0i,0.052540024909111+0i
3.88230844246655e-16+0i,5.4474723950052e-16+0i,5.92902940544798e-16+0i,2.92970151504007e-16+0i,4.21057638870135e-16+0i,2.01502933326788e-16+0i,1.49379800292916e-16+0i,4.02510990472022e-16+0i,4.51819198765833e-16+0i
2.54116342346487e-08+0i,3.18477824238903e-08+0i,3.58209803918861e-08+0i,2.03312284285081e-08+0i,1.96591291001564e-08+0i,1.02842640574381e-08+0i,1.22088669842977e-08+0i,1.30479837661065e-08+0i,1.50724395027707e-08+0i
0.466153842537782+0i,0.466114115341364+0i,0.465944493919845+0i,0.236292230778434+0i,0.229667541871124+0i,0.113947642040201+0i,0.122345378887531+0i,0.113948221328108+0i,0.1139358039572+0i
0.180973935547969+0i,0.180900503654462+0i,0.189591313832872+0i,0.092818906447854+0i,0.0967871096683976+0i,0.0442727816278619+0i,0.0485432489894804+0i,0.0442676058283373+0i,0.0442467010848437+0i
0.302460370979934+0i,0.30244692908128+0i,0.302291200959443+0i,0.158448771047678+0i,0.143847350296478+0i,0.0734190016242125+0i,0.0850297334953882+0i,0.0734187773451441+0i,0.0734147130037122+0i
0.0756695753223837-3.42163034694669e-15i,0.0756689893533145+2.29631702901677e-16i,0.0823581100190508+2.49849769501489e-16i,0.0392684647485198+5.36945773483588e-17i,0.043089473171671+5.75961982629822e-17i,0.0205955820135447+8.71969546875273e-18i,0.0186728194005922+7.99129841911093e-18i,0.0186732819618321-9.79884528104926e-18i,0.0186732523774331-1.32342724814022e-17i
0.419693447852564+0i,0.41969382543164+0i,0.41969382396327+0i,0.22399224247056+0i,0.195701625602065+0i,0.100958767728371+0i,0.123033495263804+0i,0.10095885263582+0i,0.100959126967424+0i
0.452772758934741+0i,0.452772926237589+0i,0.45277292461107+0i,0.231428477273235+0i,0.221344431803296+0i,0.111509333535833+0i,0.119919156514801+0i,0.111509099648191+0i,0.111509793070278+0i
0.00967299498900312+0i,0.00961874989356532+0i,0.0108974843349485+0i,0.00354111393724172+0i,0.00732027735835169+0i,0.00233147855838482+0i,0.00119922566115864+0i,0.00118896773228311+0i,0.00117083278075955+0i
0.31708715820004+0i,0.317087061598957+0i,0.317087061598957+0i,0.116973928290136+0i,0.200113121680834+0i,0.0801762121052489+0i,0.0367977185309603+0i,0.0367977177672581+0i,0.0367976963330014+0i
0.119279070596543+0i,0.1192788656682+0i,0.129823124792642+0i,0.0527151472343028+0i,0.0771078610280716+0i,0.0322644552431534+0i,0.0204507112801549+0i,0.0204505995156747+0i,0.0204506988529963+0i
0.296417915195227+0i,0.296415666701468+0i,0.325589909632789+0i,0.117193686947177+0i,0.208399719342569+0i,0.0806483681506462+0i,0.0365454702276604+0i,0.0365455801780774+0i,0.0365443734451822+0i
0.320720044730753+0i,0.320719853053454+0i,0.320719853053454+0i,0.136523058307536+0i,0.184196783417041+0i,0.082358531304884+0i,0.0541645278782509+0i,0.0541645442814559+0i,0.0541645093003869+0i
