0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.176360461344192+0i,0.176360454123305+0i,0.193462539753259+0i,0.09628952623129+0i,0.0971730434155145+0i,0.0481905597019655+0i,0.0480989936685842+0i,0.0481858324431962+0i,0.0481864646835316+0i
0.421840149366107+0i,0.421818591827609+0i,0.469224505069074+0i,0.248780646801476+0i,0.220456950031726+0i,0.111803256566529+0i,0.136976028018379+0i,0.111802395615223+0i,0.11179475050887+0i
0.0653992398281102+0i,0.0653981298003319+0i,0.071739921831413+0i,0.0344664284242791+0i,0.0372734134408749+0i,0.0180334252181459+0i,0.0164329703969542+0i,0.0164340902700175+0i,0.0164339321379429+0i
0.271020659703616+0i,0.271016025206849+0i,0.297297010216658+0i,0.148005023819669+0i,0.149292074485166+0i,0.0740503731116494+0i,0.0739546588980476+0i,0.0739846290871302+0i,0.0739835139249834+0i
0.383801292160131+0i,0.383801390562069+0i,0.421019504228878+0i,0.20962196719243+0i,0.211397550982935+0i,0.104856868993612+0i,0.104765123215495+0i,0.104855116676741+0i,0.104855390822301+0i
1.59991922195746e-33+0i,1.500384798166e-33+0i,1.65288113699517e-33+0i,9.36837516325679e-34+0i,7.52015835133366e-34+0i,4.80317113873599e-34+0i,6.13835745026245e-34+0i,4.92892390289927e-34+0i,4.5584897105876e-34+0i
0.0825287786001671+0i,0.0825215754083017+0i,0.0909112205254848+0i,0.0480886353349468+0i,0.0428236859547717+0i,0.0222049692141149+0i,0.0258828808757008+0i,0.0222047646933769+0i,0.0222023027405167+0i
0.402860336788752+0i,0.402787082070099+0i,0.448057849770604+0i,0.210634341617195+0i,0.237439006876073+0i,0.1143860726074+0i,0.096247962523446+0i,0.0962471442711009+0i,0.0962237482859673+0i
4.44859273850744e-17+2.54824698027525e-28i,7.24156566371766e-17+4.337325615586e-29i,7.88171834644063e-17+4.72074416970028e-29i,3.77285384095092e-17-1.29892639523334e-31i,6.68826606542773e-17-2.30265091014971e-31i,2.99328745734103e-17-6.12254493239806e-30i,1.93387221957608e-17-3.9555905427101e-30i,1.48846772087468e-16+7.1130986600725e-31i,1.57644636229556e-16+1.00838594240358e-28i
-7.13170041989125e-46+0i,5.16642180329716e-46+0i,5.62313407005669e-46+0i,5.52333827342071e-46+0i,4.55044056287891e-46+0i,4.85382667764804e-47+0i,6.0944775850336e-47+0i,-1.80304465378568e-46+0i,1.828100579953e-46+0i
0.226972720831104+0i,0.226972587113362+0i,0.248982641835206+0i,0.0927437055982284+0i,0.156238880577437+0i,0.0636940129099749+0i,0.0290497304849869+0i,0.0290496994287817+0i,0.0290497094851873+0i
0.35598329210794+0i,0.355983080599819+0i,0.390503587984731+0i,0.174364179495581+0i,0.216139377903954+0i,0.100015174313409+0i,0.0743490189970756+0i,0.0743489883684979+0i,0.0743490200274408+0i
0.158406982860442+0i,0.158366228966874+0i,0.191148786952799+0i,0.085134449145547+0i,0.106039221765223+0i,0.0464900711229359+0i,0.0386436836443339+0i,0.0386400665811148+0i,0.0386275680337981+0i
0.128591620405726+0i,0.128582558938738+0i,0.142908103552542+0i,0.070754391895115+0i,0.0721590984188002+0i,0.0354198916417785+0i,0.0353336247738997+0i,0.0354184698870108+0i,0.0354153582556633+0i
0.133545478719391+0i,0.133522974411813+0i,0.148529882992424+0i,0.0672175937153122+0i,0.0813251804120949+0i,0.0383388825426242+0i,0.02887816320524+0i,0.0288777904244684+0i,0.0288705243583187+0i
0.322373435282434+0i,0.3223735424347+0i,0.353634860554893+0i,0.180912450996582+0i,0.172722411262963+0i,0.0870526133953375+0i,0.0938598666278109+0i,0.08705252893861+0i,0.0870531200414659+0i
0.455733140466329+0i,0.455732560029812+0i,0.499925889813462+0i,0.197165412058708+0i,0.302760475918046+0i,0.133710067621819+0i,0.0634553575061446+0i,0.0634553531339421+0i,0.0634551892209057+0i
0.133920658981626+0i,0.133903051426212+0i,0.148952362321979+0i,0.0647155643200298+0i,0.0842485298711008+0i,0.0388932134667331+0i,0.0258220484082173+0i,0.0258216477496567+0i,0.0258159350881827+0i
0.365874863527724+0i,0.365874676325446+0i,0.401354395643644+0i,0.164086330854737+0i,0.237268042218455+0i,0.104902919935393+0i,0.0591834320953865+0i,0.0591834126061743+0i,0.0591833981236046+0i
0.198251766449208+0i,0.198198369937348+0i,0.239676583072877+0i,0.110663750160692+0i,0.129052153673821+0i,0.0576957831537721+0i,0.0529652438860843+0i,0.0529624112685309+0i,0.0529454167633854+0i
0.17406537542008+0i,0.174026039162206+0i,0.207668137712763+0i,0.0920185886264063+0i,0.115668102340897+0i,0.0501643557458188+0i,0.0418476464936495+0i,0.0418464123455273+0i,0.0418361501751003+0i
0.0176267047232561+0i,0.0176221906907686+0i,0.0194143600770527+0i,0.00758690128306821+0i,0.0118265797487342+0i,0.00468829124101095+0i,0.00289789655289235+0i,0.00289748359620253+0i,0.00289608877516453+0i
0.245889486460435+0i,0.245889890775283+0i,0.269734403364+0i,0.148674369991844+0i,0.121060154417362+0i,0.0642711553560689+0i,0.0844032639041974+0i,0.0642713133091185+0i,0.0642715079988854+0i
0.110116925668124+0i,0.110117511774873+0i,0.120795834852131+0i,0.0654820764645584+0i,0.0553138174123247+0i,0.0292261682598256+0i,0.0362559750289753+0i,0.0292260674103065+0i,0.0292267521670047+0i
0.200593087234067+0i,0.200593634175049+0i,0.220045614141156+0i,0.121744717972813+0i,0.0983010656312262+0i,0.0525382042931264+0i,0.0692065862296278+0i,0.0525384294769906+0i,0.0525386401001241+0i
-2.83873430926721e-17+0i,-3.97359945389818e-17+0i,-4.32486618628404e-17+0i,-2.11281273369513e-17+0i,-3.08755672962592e-17+0i,-1.44961718299529e-17+0i,-1.07534942596201e-17+0i,-2.93936907796108e-17+0i,-3.29581014510394e-17+0i
1.45531991124673e-08+0i,1.86176562964187e-08+0i,2.20359260522729e-08+0i,1.24966552038775e-08+0i,1.22390675488764e-08+0i,6.31200470876846e-09+0i,7.4851305716784e-09+0i,7.99445224041398e-09+0i,9.2724059224626e-09+0i
0.419060860714016+0i,0.419027812262254+0i,0.466123051105601+0i,0.236358920978079+0i,0.229779046575185+0i,0.113902274284668+0i,0.122455858991192+0i,0.113901310183746+0i,0.11389040473081+0i
0.160654366548694+0i,0.16059348328533+0i,0.19156681024002+0i,0.0937508819472365+0i,0.0978295594377471+0i,0.0448585798329624+0i,0.0488888655460118+0i,0.0448561950669156+0i,0.0448362238002642+0i
0.273627444209446+0i,0.273618314711088+0i,0.304180836203435+0i,0.159386872222943+0i,0.144799532827289+0i,0.0737661865487024+0i,0.0856194900348373+0i,0.0737652670308872+0i,0.0737622058061327+0i
0.075665964471569-6.75068775246606e-18i,0.0756654217707868-2.57106802123383e-18i,0.082354227063076-2.79830315095446e-18i,0.039265653995491-8.36847464100717e-19i,0.0430883994420396-8.97700307212098e-19i,0.0205941446908186+2.3507783275425e-18i,0.0186714561948416+2.15440480434804e-18i,0.0186717292216117+9.88478198600627e-19i,0.0186718609419915-1.11941907975541e-18i
0.382818073993906+0i,0.382818356962995+0i,0.419941144350209+0i,0.224097764330824+0i,0.195843320952019+0i,0.100697695655936+0i,0.123400108525215+0i,0.100697407893651+0i,0.100697976842211+0i
0.413468958867541+0i,0.413469074211017+0i,0.453564126192494+0i,0.231809251849691+0i,0.221754750028845+0i,0.111583789177198+0i,0.120225523335138+0i,0.111582593328887+0i,0.111584186253075+0i
0.00771904790084237+0i,0.0076450103726112+0i,0.00904137770557334+0i,0.00290108291879525+0i,0.00608922646573537+0i,0.00191126673600103+0i,0.000975450278085687+0i,0.00095975144503102+0i,0.00093509395673234+0i
0.29001904744668+0i,0.290018939516999+0i,0.318142676466467+0i,0.117459583844899+0i,0.200683089084074+0i,0.0808102534799522+0i,0.0366493283658134+0i,0.0366493328017526+0i,0.0366492997976035+0i
0.119275556115683+0i,0.119275293772387+0i,0.129819242575259+0i,0.0527124713112558+0i,0.0771067083928918+0i,0.032262832789548+0i,0.020449613371473+0i,0.0204496552205129+0i,0.020449570983604+0i
0.295604317058054+0i,0.295602512039774+0i,0.325655645574213+0i,0.117221169541945+0i,0.208438064168417+0i,0.0806742282062881+0i,0.0365469615680958+0i,0.0365469402367063+0i,0.036545741719559+0i
0.293004599316637+0i,0.293004373975657+0i,0.321417614684893+0i,0.136852652967441+0i,0.184564964948098+0i,0.0828196032635628+0i,0.0540330451219354+0i,0.0540330777506973+0i,0.0540330090894528+0i
0.246308709817475+0i,0.246309164621467+0i,0.270194274213251+0i,0.144868467059488+0i,0.125325855965009+0i,0.0649614225359559+0i,0.079907072610386+0i,0.0649614262165385+0i,0.0649618394419994+0i
0.146248534731583+6.88899976446895e+307i,0.145856038045909-2.1172309919095e-309i,0.159990921396382+1.05702343156967e-05i,0.145328778339495+0.000132652986230021i,0.147424282278495+0.000113590547964888i,0.161318611278847-8.78681972214112e-05i,0.159667842066695-0.000185066316388922i,0.147485349578791+0.00699166573789083i,0.147362945981873-6.87650413097524e+19i
0.201207429682134+0i,0.201168304832648+0i,0.243435936917037+0i,0.104811285693085+0i,0.138655966305238+0i,0.0600909464933557+0i,0.0447209570422599+0i,0.0447181724737373+0i,0.0447047773021406+0i
