0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
1.78077274715873e-07+0i,1.00672905696639e-12+0i,1.79336919085299e-07+0i,1.80606942771378e-07+0i,8.67738749776832e-08+0i,9.4444707364058e-08+0i,1.41182120122551e-08+0i,4.93875117082992e-08+0i,4.53762581103055e-08+0i,4.69408914868421e-08+0i,1.46050467497721e-08+0i
0.0632783187947764+0i,0.0238413449289565+0i,0.0394938594225185+0i,0.039550456054466+0i,0.0306602451758375+0i,0.0327832368911267+0i,0.00270639963535321+0i,0.0171340759245553+0i,0.0156745692549174+0i,0.0158598238937837+0i,0.00273595251943119+0i
0.100387439961649-4.27551870129431e+252i,0.000113640443198415+0.00707119473690992i,0.100276026156562+2.11081812163716e-254i,0.0916563855415158-0.00147739364397577i,0.101497556894924+0.000394958745572181i,0.110470183447032+8.55533144463426e-05i,2.89459200640787e-21+3.64535857892186e-25i,0.110790688439528-0.000187175368608391i,0.101792275490996-0.000171972996601728i,0.101889760442284+962589.794192045i,4.33499236866087e-21-6.01581254370366e-15i
-7.75052550861452e-17-1.95774338855687e-17i,-9.58127100559978e-26-1.38909996115279e-24i,-8.02106558502185e-17+5.53250594945614e-18i,-8.30102463317778e-17+4.57005973191841e-18i,-4.04006646665083e-17-9.21207289797184e-18i,-4.39720738239524e-17-1.00264179179832e-17i,-5.28720715712705e-20-1.1854193852444e-40i,-2.32928113677471e-17-4.76829453182418e-18i,-2.14009706510641e-17-4.3810139411724e-18i,-1.87382061811941e-16+3.15194104580529e-20i,-1.12918828904541e-18+9.91696804838416e-35i
8.95117500353241e-07+0i,1.71447283955783e-11+0i,8.98671555389658e-07+0i,9.02257639103142e-07+0i,4.32865391152246e-07+0i,4.71130537067561e-07+0i,2.69007779206002e-08+0i,2.46004673117362e-07+0i,2.26024173218859e-07+0i,2.39319651300567e-07+0i,2.84831765658924e-08+0i
0.00155724535018571+0i,5.92579050591058e-05+0i,0.00150618071988366+0i,0.00151436045918305+0i,0.000748503418883828+0i,0.000829141930184923+0i,0.000461709028755436+0i,0.000434128132805732+0i,0.00039714983102689+0i,0.000399607334023956+0i,0.000464521008540009+0i
0.00704746378045146+0i,0.0011765352613494+0i,0.00589229319560658+0i,0.00591303193368344+0i,0.00338524818435689+0i,0.0037165201624212+0i,0.00100048260809038+0i,0.00194442337577025+0i,0.00177879527848252+0i,0.00179375268046524+0i,0.0010082606923528+0i
0.30620073718152+0i,0.159704026763184+0i,0.146731761435304+0i,0.147005888979376+0i,0.152674556545377+0i,0.154298094553501+0i,0.00222538415206639+0i,0.0806325014385968+0i,0.0737640814228765+0i,0.0768925338496035+0i,0.00235241802700022+0i
-9.08762792325494e-22-4.42535108198579e-24i,-3.53813746009235e-36-2.42787084333515e-31i,-3.91506354733768e-21+5.76307299804041e-26i,-1.95996668832524e-16+1.57031789838916e-27i,-1.80075090123246e-16+9.91391179331963e-24i,-1.95993685270638e-16+1.07908364556939e-23i,-7.53847095736353e-21+1.12475177385912e-44i,-1.9599107554913e-16-4.03707991754515e-24i,-1.8007269236316e-16-3.70918853320627e-24i,-2.10536577517764e-16-5.1073125853169e-24i,-8.48077982703133e-21-1.88069513303016e-38i
2.25726194975992e-09+0i,1.36980024437052e-15+0i,2.31102731749563e-09+0i,2.36608001817627e-09+0i,1.14573298876973e-09+0i,1.2470161577854e-09+0i,9.52963430339522e-10+0i,6.57222639954873e-10+0i,6.03843028436477e-10+0i,6.1523499842883e-10+0i,9.70948210112107e-10+0i
4.63281456075965e-07+0i,3.16470229954252e-12+0i,4.64371761263555e-07+0i,4.65469869002625e-07+0i,2.23138215431345e-07+0i,2.42863676515902e-07+0i,1.69253821906795e-08+0i,1.26714925446247e-07+0i,1.16423139488325e-07+0i,1.20437565407318e-07+0i,1.75090160393639e-08+0i
4.11362972820857e-07+0i,2.5958893974964e-12+0i,4.12395050105566e-07+0i,4.13432576339532e-07+0i,1.98205709641587e-07+0i,2.15727140054842e-07+0i,2.84953875963349e-08+0i,1.12564513819066e-07+0i,1.03422024123591e-07+0i,1.05373327576771e-07+0i,2.90330367119637e-08+0i
0.234087220891735+0i,0.134236070372082+0i,0.100114806151712+0i,0.100320596039693+0i,0.116833346119526+0i,0.117893912975236+0i,0.0171848610804344+0i,0.0631562012030716+0i,0.0547860168574211+0i,0.0549181484677094+0i,0.0172795496803687+0i
0.0120635981328989+0i,0.00265823235560756+0i,0.00943428314721153+0i,0.00946229530197819+0i,0.00580081168547606+0i,0.00633761053102905+0i,0.00100772665759506+0i,0.00331487517172532+0i,0.00303250970079706+0i,0.00306867542752285+0i,0.0010187295964658+0i
0.0566143565854559+0i,0.0245365765273669+0i,0.0321869537866747+0i,0.0322972836135303+0i,0.0276982262298896+0i,0.0292352766923788+0i,0.000771357554497057+0i,0.0152914017113025+0i,0.0139888623740849+0i,0.0147565731087641+0i,0.000815379410645864+0i
3.26377398222566e-07+0i,2.37570749693946e-12+0i,3.27806784500104e-07+0i,3.29246568164034e-07+0i,1.57987404003922e-07+0i,1.71953518465609e-07+0i,2.53319908250077e-08+0i,8.98040452744813e-08+0i,8.25101608740182e-08+0i,8.45224546043286e-08+0i,2.59498647124004e-08+0i
9.00427534372361e-17-4.87935849156489e-22i,1.56101073084798e-33+1.083005318147e-27i,9.08133348253283e-17+5.67123106047675e-22i,9.15905095046681e-17+5.47728924382216e-22i,4.4035709979068e-17-2.67402472226482e-22i,4.79284562701013e-17-2.91040812450105e-22i,7.23003329283681e-21-4.7299137714174e-47i,2.50805124397158e-17-1.49252070023339e-22i,2.30434747511511e-17-1.37129826011594e-22i,5.27291202415351e-16-5.99869697086366e-24i,5.25549516013733e-19+8.32246646972636e-41i
0.0623466887499047+0i,0.0270194293819857+0i,0.0354336567108426+0i,0.0355415121720981+0i,0.0304832742067573+0i,0.0321742459380444+0i,0.00077152946503837+0i,0.0168250654586858+0i,0.0153918845486868+0i,0.0162192985270334+0i,0.000815560757067473+0i
7.90514353106476e-07+0i,8.50014659410355e-12+0i,7.92075604953961e-07+0i,7.93653346876533e-07+0i,3.80396962690921e-07+0i,4.14024064711679e-07+0i,2.62050492033798e-08+0i,2.15979854533522e-07+0i,1.98437970766122e-07+0i,2.05280631005648e-07+0i,2.7108701210134e-08+0i
0.286988696255826+0i,0.164996642290434+0i,0.122315224503284+0i,0.122558863083201+0i,0.143825027293813+0i,0.143926366291142+0i,0.0205085003443757+0i,0.0770991018967065+0i,0.0668810184702284+0i,0.0670378136096057+0i,0.0206215521929686+0i
0.246991764649385+0i,0.140873746808304+0i,0.106301469899889+0i,0.106476970280382+0i,0.122536435231613+0i,0.124973295309875+0i,0.0204955297009544+0i,0.0669491400684942+0i,0.0580762187118352+0i,0.0581993690760895+0i,0.0205762025882985+0i
0.00260321939865097+0i,0.000257518009104309+0i,0.0023606565985647+0i,0.00237559197170986+0i,0.00125562209181717+0i,0.00138559529399861+0i,0.000279326235651566+0i,0.000725802720392191+0i,0.000663978990345567+0i,0.000676467971193625+0i,0.000284442877100747+0i
2.23902329274052e-07+0i,1.45731635386583e-12+0i,2.25307255854063e-07+0i,2.26722684154897e-07+0i,1.08889135182279e-07+0i,1.18514959007787e-07+0i,2.28030467599428e-08+0i,6.19509665352186e-08+0i,5.69193090930583e-08+0i,5.83075567227981e-08+0i,2.33592186808155e-08+0i
0.191436485369783-5.37705340692776e+119i,4.44136845086589e-07+0.000610798616459245i,0.191436049935255+4.62831305702103e-121i,0.170895007282281-0.00463233710343286i,0.195048688127698+0.000432409888327439i,0.212291007927287+0.000440696527609683i,5.89173575523307e-20+1.51867764280096e-23i,0.213360105401749-0.000897419105834394i,0.19603101067196-0.000824530780868279i,0.196414181236982+49282.7180081071i,7.35253399862662e-20+1.54698415259726e-14i
0.328176244914076-5.61697728159021e+87i,1.62494717137551e-07+0.000483727601742175i,0.328176085603295+8.17960438171009e-89i,0.296670564462594-0.0112448385595615i,0.333490039684469+0.00063509521666413i,0.362970523386549+0.000667589919458843i,-6.39694858025154e-20-1.34117003854387e-23i,0.364532642885553-0.0011336593487306i,0.334925323894173-0.00104158360566478i,0.335473842065704+125860.387699782i,-7.45453381897957e-20+1.52032923538078e-13i
3.60783914900932e-10+0i,1.46304276810288e-16+0i,4.22593544172684e-10+0i,4.94992691786383e-10+0i,2.54870170872115e-10+0i,2.77400774608678e-10+0i,3.3155906793514e-10+0i,1.55459176621977e-10+0i,1.42832785254186e-10+0i,1.51234732710982e-10+0i,3.51062544966024e-10+0i
0.00126023876902071+0i,0.000484698837006292+0i,0.000820814867815629+0i,0.000863099939455071+0i,0.000632640516706155+0i,0.000748900058535202+0i,0.000497736300620632+0i,0.0004103422940659+0i,0.000355968039262366+0i,0.000366170578164748+0i,0.000511997804429263+0i
0.104207864306345+0i,0.0454846697931392+0i,0.0588096105152204+0i,0.0588945721317867+0i,0.0508426656335061+0i,0.0536105958841749+0i,0.00246594868654783+0i,0.0280188516974715+0i,0.0256321585236694+0i,0.0261200950162418+0i,0.00251115628182218+0i
0.211710000779626+0i,0.120779358565242+0i,0.0911496464841603+0i,0.0913271855083099+0i,0.105081761340181+0i,0.107181488740065+0i,0.0204725182977706+0i,0.0574231963835849+0i,0.0498127856389175+0i,0.0499257490370809+0i,0.0205529152067686+0i
0.0240527586640973+0i,0.00604939911289514+0i,0.0180343021913366+0i,0.0180628033892379+0i,0.011551200121006+0i,0.0125786615935529+0i,0.00221755317915151+0i,0.00657469085876265+0i,0.00601464894548869+0i,0.00605445461951288+0i,0.00223094206827571+0i
-3.56016024115846e-16-1.79478624064744e-15i,-3.37865866117628e-22-3.30622788600335e-22i,-3.73579104463386e-16+3.81763098299959e-16i,-3.92008641887568e-16+3.0894953009038e-16i,-1.92030550205566e-16-8.25324134535993e-16i,-2.09006040319974e-16-8.98282583601877e-16i,-5.28081695597676e-17-3.29335856472478e-34i,-1.11435098012371e-16-4.22505668292444e-16i,-1.02384346157691e-16-3.88189783718211e-16i,-1.15182388176614e-16-2.29174722003588e-16i,-5.94091907538736e-17+1.20860764236392e-26i
5.03652153714084e-07+0i,6.02475302798396e-12+0i,5.06004391985277e-07+0i,5.08372775830469e-07+0i,2.43974986172825e-07+0i,2.65542367736003e-07+0i,2.89780458743946e-08+0i,1.38700744082658e-07+0i,1.27435469668765e-07+0i,1.31829643668031e-07+0i,2.9977280226856e-08+0i
4.70273024678708e-07+0i,4.32630046013865e-12+0i,4.71962399332993e-07+0i,4.73663838363088e-07+0i,2.27200433101058e-07+0i,2.47284974353144e-07+0i,3.17588709143685e-08+0i,1.2909790546541e-07+0i,1.18612573615572e-07+0i,1.2150546390703e-07+0i,3.25334524401789e-08+0i
0.0382292780970554+0i,0.0192229105194913+0i,0.0191128216262314+0i,0.0191970125541827+0i,0.0182302298298479+0i,0.0202675092968148+0i,0.00387942660429071+0i,0.0108674449456712+0i,0.00942720117625283+0i,0.00948524917009683+0i,0.00391484147298414+0i
