0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.195946167589199+0i,0.195946168125733+0i,1.87700405118508e-09+0i,1.88725030325641e-09+0i,0.0983573889347374+0i,0.0975887812655746+0i,0.0508597929125282+0i,0.0508598067915234+0i,0.0467289745634636+0i,0.046728974733841+0i,0.0508598746408156+0i
0.477925775046296+0i,0.477274283325199+0i,0.000681583269143159+0i,0.000681984879491128+0i,0.239251042898466+0i,0.23871050133833+0i,0.124666065568183+0i,0.124664473824087+0i,0.114047981709007+0i,0.114051536823834+0i,0.124675681359671+0i
0.0762752198850349+0i,0.0762752024632864+0i,8.18812921356808e-21+0i,2.83662314542319e-20+0i,0.0382871984302761+0i,0.0379880024305304+0i,0.0197981117917236+0i,0.0197979970177754+0i,0.0181900049091518+0i,0.0181900040945416+0i,0.0197981308728903+0i
0.297813682347353+0i,0.297813689746101+0i,-2.23322542374455e-17+0i,-2.26919702355374e-17+0i,0.149490944719173+0i,0.148322745046908+0i,0.0773004965211448+0i,0.0773005453104091+0i,0.0710221997414186+0i,0.0710221997951357+0i,0.0773006075558759+0i
0.422527758235404+0i,0.422527759058866+0i,3.81031126367865e-09+0i,3.81404022552879e-09+0i,0.212092572175223+0i,0.210435187184755+0i,0.109671265470697+0i,0.109671345464765+0i,0.100763841757845+0i,0.100763842065033+0i,0.10967138857579+0i
3.78136197909178e-13+0i,4.90423523892775e-13+0i,2.01200284312018e-14+0i,3.26088606007774e-12+0i,7.62176062582608e-14+0i,3.70104138579778e-12+0i,3.43909385737946e-12+0i,1.94229580253281e-12+0i,1.77687828867164e-12+0i,1.79918141428942e-12+0i,3.47271150729988e-12+0i
0.00225365204292714+0i,0.00227662065198148+0i,1.89599417747753e-05+0i,3.0474777099403e-05+0i,0.000198466003714591+0i,0.00211955453784244+0i,0.00179625289386978+0i,0.00110997114638374+0i,0.00101542184272674+0i,0.00102863883903604+0i,0.00180991141995924+0i
0.450818468119429+0i,0.45030585131617+0i,0.000643043403427526+0i,0.000643083239721168+0i,0.225731452387968+0i,0.22522141680126+0i,0.117621397147477+0i,0.117619630145469+0i,0.107603098493265+0i,0.107614668329822+0i,0.117662242008531+0i
2.43033237988623e-16+1.97020639180378e-08i,1.77971778754428e-15+7.66248888352635e-23i,-1.52707895090709e-31+6.95213948470337e-25i,-8.37970832079887e-18+6.19134399940119e-44i,8.88764927559228e-24+2.99213297730605e-23i,7.83996931229016e-17-2.32873678285958e-17i,1.19050021166351e-16+2.34451881442594e-09i,5.19120928283126e-17+1.85838778679935e-17i,4.76957958193215e-17+1.70744964425631e-17i,5.19808487955307e-17+2.17983657783984e-17i,-6.4138500881317e-17-4.07237685211742e-09i
-1.32287986497446e-13+0i,3.99954413215407e-18+0i,8.42102520554219e-20+0i,9.62660608259118e-13+0i,3.44886851604829e-19+0i,9.83684497005674e-13+0i,2.18878035126905e-12+0i,5.18436154604495e-13+0i,4.76328776241849e-13+0i,4.85315396397383e-13+0i,2.23005166504452e-12+0i
0.28437844537145+0i,0.284378443522388+0i,2.65405038802732e-09+0i,2.65566385262815e-09+0i,0.14274696786095+0i,0.14163148035143+0i,0.0738132743178272+0i,0.0738132971899498+0i,0.0678181831122114+0i,0.0678181827385132+0i,0.0738133312140329+0i
0.424932981839801+0i,0.424932980076648+0i,4.07693196263144e-09+0i,4.08249901790089e-09+0i,0.213299902109636+0i,0.211633083377859+0i,0.110295611914332+0i,0.110295646578404+0i,0.101337436932317+0i,0.101337437416631+0i,0.11029567551115+0i
