0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
49.6375623174105+0i,25.9664747711549+0i,23.6710356083088+0i,23.6471274906174+0i,24.9040907198337+0i,24.709477285798+0i,12.8777017791208+0i,12.8777016849305+0i,11.8317751912595+0i,11.8317752084317+0i,12.8777017148298+0i
105.785452773315+0i,55.9547348943945+0i,49.8240026924722+0i,49.7514026480975+0i,53.0587876938074+0i,52.6451909734484+0i,27.4935632285668+0i,27.4935722706331+0i,25.1516258907112+0i,25.1515937636167+0i,27.4935428298303+0i
20.9938883043541+0i,10.9823471020716+0i,10.0115102297071+0i,9.99939302742668+0i,10.5320090948179+0i,10.4497065205986+0i,5.44601561759371+0i,5.44601575873709+0i,5.00369069142717+0i,5.00369061782159+0i,5.44601554274518+0i
59.247578507724+0i,30.9936212850112+0i,28.2537925332943+0i,28.2190899154187+0i,29.722481968289+0i,29.490215099152+0i,15.3692523251569+0i,15.3692525265293+0i,14.1209627749997+0i,14.1209621303018+0i,15.3692518581194+0i
87.8962248138673+0i,45.980386974049+0i,41.91571676079+0i,41.8705265155988+0i,44.0977585745115+0i,43.753155899057+0i,22.8025904093941+0i,22.8025906659862+0i,20.9505650679071+0i,20.9505650928349+0i,22.8025901790472+0i
30.0776345141282+0i,15.9097560170464+0i,14.1667262759681+0i,14.1418406358442+0i,15.0835870135065+0i,14.9660098388642+0i,7.81587085782694+0i,7.81587286873777+0i,7.15012625473995+0i,7.15012067770132+0i,7.81586888369958+0i
39.5897327309639+0i,20.9411714732149+0i,18.6468376797671+0i,18.6113723211266+0i,19.8526931341461+0i,19.6979403764692+0i,10.2870981569926+0i,10.2871163174161+0i,9.41086007342594+0i,9.4108518200211+0i,10.2871051307868+0i
86.9762470798714+0i,45.993797917288+0i,40.9543872126156+0i,40.897228344763+0i,43.6147901435663+0i,43.2748098454018+0i,22.5999918316466+0i,22.6000076823272+0i,20.6748937257658+0i,20.6747655983122+0i,22.5999133823149+0i
5.81998305813035e-14+1.30684061710045e-06i,-4.94962880794609e-13+5.26971767969661e-19i,9.71582957509349e-13+1.00524288762566e-06i,5.21729722339332e-13+7.11456651216711e-07i,8.77083447716021e-14+2.74161583454642e-07i,1.01955823484158e-13+2.98397402239985e-07i,1.19509669433191e-16+6.06669341394606e-08i,1.46786015681213e-14+1.18266916060249e-07i,1.34864064452522e-14+1.08661284360972e-07i,7.26314542954994e-15+9.83599289504686e-08i,-1.32018174611591e-15+5.84647587313622e-08i
