3200,3200,0,0,1600,1600,1600,1600,0,-0,1600
3200,3200,0,0,1600,1600,1600,1600,0,-0,1600
96.8922287305315,96.8922287305315,0,0,48.4461143652658,48.4461143652658,48.4461143652658,48.4461143652658,0,-0,48.4461143652658
82.0992624856698,82.0992624856698,0,0,41.0496312428349,41.0496312428349,41.0496312428349,41.0496312428349,0,-0,41.0496312428349
