0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.999999997543169+0i,0.999999946850466+0i,0.999999946850466+0i,0.999999940613894+0i,0.899999999433039+0i,0.911600217725274+0i,0.911600211488702+0i,0.911600228119561+0i,0.899999984881037+0i,0.911599931170338+0i,0.911599943643482+0i,0.999999980704949+0i,0.999999644275431+0i,0.999999631802287+0i
0.999416178137758+0i,0.995215683594303+0i,0.995215683594303+0i,0.993733674251721+0i,0.899865271877944+0i,0.908770409060804+0i,0.907288399718445+0i,0.911240424631818+0i,0.896407250078512+0i,0.890407721017425+0i,0.89337173970286+0i,0.996290677114616+0i,0.981415429689103+0i,0.978451411003875+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.911600237786931+0i,0.911600237786931+0i,1+0i,1+0i,1+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.911600237786931+0i,0.911600237786931+0i,1+0i,1+0i,1+0i
0.999999996914667+0i,0.999999935979372+0i,0.999999935979372+0i,0.999999928147372+0i,0.899999999288+0i,0.911600213266246+0i,0.911600205434246+0i,0.911600226319579+0i,0.899999981013334+0i,0.911599870680183+0i,0.911599886344183+0i,0.999999981250667+0i,0.999999670655064+0i,0.999999654991064+0i
0.999416298584073+0i,0.995216361010399+0i,0.995216361010399+0i,0.993734657416155+0i,0.899865299673248+0i,0.908770916360113+0i,0.907289212765476+0i,0.911240422350531+0i,0.896407991286606+0i,0.890410067335113+0i,0.893373474523533+0i,0.986511038920659+0i,0.937918625101901+0i,0.934955217913285+0i
0.999416252544916+0i,0.995216102114567+0i,0.995216102114567+0i,0.993734281651739+0i,0.899865289048827+0i,0.908770722475741+0i,0.907288902012971+0i,0.911240423247228+0i,0.896407707968712+0i,0.890409168749113+0i,0.893372809674968+0i,0.993660182713036+0i,0.968755853356687+0i,0.965792212430879+0i
0.999416162825192+0i,0.99521559747262+0i,0.99521559747262+0i,0.99373354925966+0i,0.899865268344275+0i,0.908770344558262+0i,0.907288296345267+0i,0.911240424913192+0i,0.896407155847335+0i,0.890407423859977+0i,0.893371520285901+0i,0.996452066399243+0i,0.982226438095288+0i,0.97926234166934+0i
-1.87138010742145e-16+0i,-7.7698851009556e-16+3.07672081198799e-08i,-7.7698851009556e-16+3.07672081198799e-08i,-7.06029589799996e-16+3.07672081198368e-08i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.911600237786935+0i,0.911600237786935+0i,-4.52261785904937e-17+0i,-2.85119428236965e-16+4.21278545313036e-09i,-1.43201591360883e-16+4.21278545312932e-09i
4.65870877131117e-08+0i,1.92844074222933e-07+0i,1.92844074222933e-07+0i,1.75187790487686e-07+0i,0.899999998394883+0i,0.911600187199042+0i,0.911600169542758+0i,0.911600216626182+0i,0.899999957196887+0i,0.911599535285825+0i,0.911599570598393+0i,1.12390372639777e-08+0i,7.08207815418546e-08+0i,3.55082134932098e-08+0i
0.999999996910925+0i,0.999999935866802+0i,0.999999935866802+0i,0.999999928025303+0i,0.899999999287136+0i,0.911600213227739+0i,0.91160020538624+0i,0.911600226296905+0i,0.899999980990305+0i,0.911599870005091+0i,0.91159988568809+0i,0.999999977269684+0i,0.999999600605062+0i,0.999999584922064+0i
0.999999997394003+0i,0.999999944126524+0i,0.999999944126524+0i,0.999999937511302+0i,0.899999999398616+0i,0.911600216631366+0i,0.911600210016145+0i,0.911600227656736+0i,0.899999983963099+0i,0.911599915866684+0i,0.911599929097128+0i,0.999999980210475+0i,0.999999638900272+0i,0.999999625669829+0i
0.991917606729277+0i,0.951929173937978+0i,0.951929173937978+0i,0.931412329481287+0i,0.898134832322141+0i,0.876906114239815+0i,0.85638926978107+0i,0.911100854998707+0i,0.850262195257087+0i,0.738396495598012+0i,0.779430184511431+0i,0.936541730234507+0i,0.826509402036297+0i,0.785475713123393+0i
0.999416233706079+0i,0.995215996148304+0i,0.995215996148304+0i,0.993734127863696+0i,0.899865284701403+0i,0.908770643128204+0i,0.907288774843588+0i,0.911240423602491+0i,0.896407592037408+0i,0.890408801420382+0i,0.893372537990163+0i,0.994942904427027+0i,0.974808050210555+0i,0.971844313641413+0i
0.999416222038032+0i,0.995215930450972+0i,0.995215930450972+0i,0.993734032547486+0i,0.899865282008777+0i,0.908770593979552+0i,0.907288696076034+0i,0.911240423818631+0i,0.896407520234045+0i,0.890408568573404+0i,0.893372364379905+0i,0.99645242623112+0i,0.982227313471654+0i,0.979263517664741+0i
0.999999997248266+0i,0.999999941705714+0i,0.999999941705714+0i,0.999999934720542+0i,0.899999999364984+0i,0.911600215622108+0i,0.911600208636937+0i,0.911600227264061+0i,0.899999983066251+0i,0.911599902498645+0i,0.911599916468989+0i,0.999999980127714+0i,0.999999642381176+0i,0.999999628410833+0i
1+0i,0.999999999999996+0i,0.999999999999996+0i,0.999999999999996+0i,0.9+0i,0.911600237786929+0i,0.911600237786929+0i,0.911600237786929+0i,0.899999999999999+0i,0.91160023778691+0i,0.911600237786911+0i,0.999999999999999+0i,0.999999999999981+0i,0.999999999999981+0i
0.999416218502364+0i,0.995215910553739+0i,0.995215910553739+0i,0.993734003675082+0i,0.899865281192853+0i,0.908770579081734+0i,0.907288672203079+0i,0.911240423879419+0i,0.896407498476088+0i,0.890408500274307+0i,0.893372314031628+0i,0.996452404745137+0i,0.982227261258877+0i,0.97926344750165+0i
0.999999996883011+0i,0.999999935445107+0i,0.999999935445107+0i,0.99999992753275+0i,0.899999999280695+0i,0.911600213044872+0i,0.911600205132515+0i,0.911600226232133+0i,0.899999980818529+0i,0.911599867720341+0i,0.911599883545055+0i,0.999999979397351+0i,0.999999638906289+0i,0.999999623081575+0i
0.991917607863828+0i,0.951929177625693+0i,0.951929177625693+0i,0.931412336051223+0i,0.89813483258396+0i,0.876906118380392+0i,0.856389276803768+0i,0.911100854341115+0i,0.850262202238933+0i,0.738396498930267+0i,0.779430182083153+0i,0.940484036432646+0i,0.836806445503294+0i,0.79577276235042+0i
0.991917596113608+0i,0.951929138464885+0i,0.951929138464885+0i,0.931412267060708+0i,0.898134829872371+0i,0.876906075418698+0i,0.856389204015641+0i,0.911100861091807+0i,0.850262129929897+0i,0.738396470158589+0i,0.779430212967177+0i,0.931837132757398+0i,0.814451022456693+0i,0.773417279648855+0i
0.999416297547348+0i,0.995216355252984+0i,0.995216355252984+0i,0.99373464902697+0i,0.899865299434003+0i,0.908770911995819+0i,0.907289205770036+0i,0.911240422372129+0i,0.896407984906756+0i,0.890410050450927+0i,0.89337346290273+0i,0.989470056514094+0i,0.950189710242333+0i,0.94722629779041+0i
0.999999997201275+0i,0.999999941033151+0i,0.999999941033151+0i,0.999999933928696+0i,0.89999999935414+0i,0.91160021532349+0i,0.911600208219034+0i,0.91160022716425+0i,0.899999982777077+0i,0.911599898899439+0i,0.911599913108351+0i,0.999999979000413+0i,0.999999624589261+0i,0.999999610380349+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.911600237786931+0i,0.911600237786931+0i,1+0i,1+0i,1+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.911600237786932+0i,0.911600237786932+0i,1+0i,1+0i,1+0i
4.7670471115379e-08+0i,1.97316520555663e-07+0i,1.97316520555663e-07+0i,1.79238177722286e-07+0i,0.899999998356514+0i,0.911600186103654+0i,0.911600168025311+0i,0.911600216234225+0i,0.899999956173715+0i,0.911599521529224+0i,0.911599557685909+0i,1.15137855827049e-08+0i,7.25318098548015e-08+0i,3.63751243008573e-08+0i
0.0541593039886117+0i,0.155408666590911+0i,0.155408666590911+0i,0.134892042980027+0i,0.898134852399015+0i,0.87690643260463+0i,0.856389808993168+0i,0.911100805289343+0i,0.850262730640418+0i,0.738396984392091+0i,0.779430231613798+0i,0.0130615543474409+0i,0.0728873648212154+0i,0.0318541175994175+0i
0.999416173627674+0i,0.995215658224595+0i,0.995215658224595+0i,0.993733637433309+0i,0.899865270837155+0i,0.90877039006268+0i,0.907288369271266+0i,0.91124042471484+0i,0.896407222324144+0i,0.890407632747475+0i,0.893371674329982+0i,0.996452132045093+0i,0.982226597830393+0i,0.979262556247812+0i
0.991917599043674+0i,0.951929148403115+0i,0.951929148403115+0i,0.931412284437034+0i,0.89813483054854+0i,0.876906086140442+0i,0.856389222174591+0i,0.911100859417636+0i,0.850262147961076+0i,0.738396487302981+0i,0.779430215236457+0i,0.931821321687443+0i,0.81441081289745+0i,0.773377084965324+0i
0.999416190312264+0i,0.99521575211326+0i,0.99521575211326+0i,0.993733773675198+0i,0.899865274687446+0i,0.908770460344166+0i,0.907288481906405+0i,0.911240424407913+0i,0.89640732499855+0i,0.890407960871421+0i,0.893371917747736+0i,0.995384889419627+0i,0.97694488803634+0i,0.973980931160143+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.911600237786929+0i,0.911600237786929+0i,1+0i,0.999999999999998+0i,0.999999999999998+0i
0.999999996975353+0i,0.999999937022705+0i,0.999999937022705+0i,0.999999929344756+0i,0.899999999302005+0i,0.911600213695112+0i,0.911600206017162+0i,0.911600226491694+0i,0.899999981386789+0i,0.911599876479389+0i,0.911599891835288+0i,0.999999980446655+0i,0.999999655125509+0i,0.99999963976961+0i
