0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
1.98999993962718+0i,0.999999926060927+0i,1.00000042102344+0i,0.999999277691683+0i,0+0i,0.999999996340022+0i,0.887361842574654+0i,0.88736182063304+0i
1.97914306462935+0i,0.992539045434343+0i,1.00649879486821+0i,0.978000395070632+0i,0+0i,0.998451699899851+0i,0.886533048344829+0i,0.884098074267073+0i
1.98999999999871+0i,0.999999999998224+0i,1.00000000000624+0i,0.999999999988921+0i,0+0i,0.999999999999898+0i,0.887361850053944+0i,0.887361850053558+0i
1.98999999999903+0i,0.999999999998694+0i,1.00000000000349+0i,0.999999999993495+0i,0+0i,0.999999999999899+0i,0.88736185005398+0i,0.887361850053699+0i
1.98999994045988+0i,0.999999925005344+0i,1.00000042614384+0i,0.999999269156194+0i,0+0i,0.999999996277934+0i,0.887361842480044+0i,0.887361820258317+0i
1.77682022219942+0i,0.0125943027100447+0i,1.46425882540503+0i,0.0352472345129017+0i,0+0i,0.00289705013953354+0i,0.88653105562291+0i,0.884091457552365+0i
1.97767984630868+0i,0.99256019068536+0i,1.00632241147575+0i,0.978037452959573+0i,0+0i,0.998461460050014+0i,0.886537128854675+0i,0.884114370869425+0i
1.97835598977811+0i,0.992505958234602+0i,1.00637598220696+0i,0.977941963966906+0i,0+0i,0.998436379427939+0i,0.886526659611193+0i,0.884072692427356+0i
1.8+0i,4.01943416552113e-18+0.000246026373160139i,1.52018284971367-0.001119876994328i,-3.5422272491704e-06+0.00215398979683785i,0+0i,8.46410413301638e-19+0i,0.887361850054074+0i,0.887361850054074+0i
1.79999902699769+0i,1.34100130752277e-07+0i,1.52017726275307+0i,4.37435749219412e-07+0i,0+0i,2.82496742792301e-08+0i,0.887361829075732+0i,0.887361767539837+0i
1.9899999310424+0i,0.999999925635726+0i,1.00000042225208+0i,0.999999274126633+0i,0+0i,0.999999996315963+0i,0.887361842535732+0i,0.887361820476798+0i
1.98999993871734+0i,0.999999927712724+0i,1.00000041266115+0i,0.999999291756612+0i,0+0i,0.999999996431033+0i,0.887361842724596+0i,0.887361821221664+0i
1.82612264524972+0i,0.944985774088248+0i,0.981367200495416+0i,0.874120451748907+0i,0+0i,0.978250151216252+0i,0.877888363690033+0i,0.849739583355073+0i
1.97780167118169+0i,0.992554247085694+0i,1.00633361211173+0i,0.978027124058548+0i,0+0i,0.998458689456907+0i,0.886535969271725+0i,0.884109704988445+0i
