0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
1.9899999385652+0i,0.999999779107969+0i,1.0000012694709+0i,0.999999775973468+0i,0.887361842326529+0i,0.999999989018226+0i,0.887361842326529+0i,0.887361819656717+0i
1.97953374931824+0i,0.978167360497196+0i,1.02603811983853+0i,0.99001139626593+0i,0.886536537421039+0i,0.995600214089672+0i,0.886536537421039+0i,0.88411192593193+0i
1.9899999999998+0i,0.999999999999294+0i,1.00000000000115+0i,0.999999999999729+0i,0.887361850054059+0i,0.999999999999937+0i,0.887361850054059+0i,0.887361850054014+0i
1.98999999999975+0i,0.999999999998944+0i,1.00000000000401+0i,0.999999999999256+0i,0.887361850054046+0i,0.999999999999935+0i,0.887361850054046+0i,0.887361850053963+0i
1.98999994380233+0i,0.999999793022423+0i,1.00000120751935+0i,0.999999787440798+0i,0.887361842748659+0i,0.999999989872868+0i,0.887361842748659+0i,0.887361821316968+0i
1.7768302851634+0i,0.00435022469442678+0i,1.47185773461795+0i,0.894898072017789+0i,0.886531576500639+0i,1.22599624073547e-05+0i,0.886531576500639+0i,0.884093761094301+0i
1.97813150197896+0i,0.978165352208067+0i,1.02543204635522+0i,0.990009841338251+0i,0.886536403856514+0i,0.995599195244641+0i,0.886536403856514+0i,0.884111481428499+0i
1.97897435116078+0i,0.978107666862482+0i,1.02579435495761+0i,0.98998160740866+0i,0.886532728167274+0i,0.995574184494191+0i,0.886532728167274+0i,0.884096751272027+0i
1.80000000000004+0i,5.23451802525771e-15+4.90165835164621e-09i,1.52018100711482-0.000163283669961052i,0.899999999999976+3.13897524895792e-05i,0.887361850054075+0i,1.92838593850425e-18+0i,0.887361850054074+0i,0.887361850054075+0i
1.79999925354997+0i,2.85259795794283e-08+0i,1.52017811960718+0i,0.8999998473768+0i,0.88736183437066+0i,2.6912886333592e-12+0i,0.887361834370699+0i,0.887361788371455+0i
1.98999993311732+0i,0.999999781386945+0i,1.00000125856209+0i,0.999999777623131+0i,0.887361842391717+0i,0.999999989178145+0i,0.887361842391717+0i,0.887361819912812+0i
1.98999993681278+0i,0.999999779277612+0i,1.00000126732354+0i,0.999999776210768+0i,0.887361842333029+0i,0.999999989020105+0i,0.887361842333029+0i,0.887361819682089+0i
1.83503475243607+0i,0.835508067193285+0i,1.03574623577291+0i,0.915854142210574+0i,0.877887920812508+0i,0.937853921863802+0i,0.877887920812508+0i,0.849737731068466+0i
1.97831528985032+0i,0.978179682301745+0i,1.02550386583435+0i,0.990017394750301+0i,0.886537323199724+0i,0.995605553941747+0i,0.886537323199724+0i,0.884115082511263+0i
1.97846670530403+0i,0.978127036316928+0i,1.02557383339273+0i,0.989991159585485+0i,0.886533947379633+0i,0.995582483890657+0i,0.886533947379633+0i,0.884101610048034+0i
1.9899999436253+0i,0.999999794645813+0i,1.00000119945813+0i,0.999999788847052+0i,0.887361842799238+0i,0.999999989966721+0i,0.887361842799238+0i,0.8873618215164+0i
1.99000000000002+0i,1.00000000000008+0i,0.999999999999299+0i,1.00000000000012+0i,0.887361850054078+0i,1+0i,0.887361850054078+0i,0.887361850054088+0i
1.97811425974414+0i,0.978129948348934+0i,1.02543257672698+0i,0.989992808201868+0i,0.886534158026473+0i,0.995583975827265+0i,0.886534158026473+0i,0.884102440893664+0i
1.98999993747662+0i,0.999999786130843+0i,1.0000012383716+0i,0.999999781514218+0i,0.887361842535215+0i,0.999999989470927+0i,0.887361842535215+0i,0.887361820477314+0i
1.84131468015378+0i,0.835508102275055+0i,1.03777996150282+0i,0.915854519396406+0i,0.877887972550547+0i,0.9378543566114+0i,0.877887972550547+0i,0.849737934968378+0i
1.83205562114239+0i,0.835507963503879+0i,1.03484586204793+0i,0.915860169271982+0i,0.877888826185701+0i,0.937861420510824+0i,0.877888826185701+0i,0.8497414710474+0i
1.97448831639678+0i,0.978199692640238+0i,1.02432085963483+0i,0.990027640702102+0i,0.886538605005731+0i,0.995614356847867+0i,0.886538605005731+0i,0.884120157546212+0i
1.98999994198042+0i,0.999999785494862+0i,1.00000124304454+0i,0.999999781004829+0i,0.887361842516697+0i,0.999999989430769+0i,0.887361842516697+0i,0.887361820405425+0i
1.99+0i,0.999999999999562+0i,1.00000000000385+0i,0.999999999999413+0i,0.887361850054065+0i,1.00000000000004+0i,0.887361850054065+0i,0.887361850054036+0i
1.98999999999993+0i,0.999999999999697+0i,1.00000000000052+0i,0.999999999999884+0i,0.887361850054069+0i,0.999999999999976+0i,0.887361850054069+0i,0.887361850054051+0i
1.79999928272655+0i,2.68774844709235e-08+0i,1.52017821867007+0i,0.899999853531959+0i,0.887361835039735+0i,5.26441224419702e-12+0i,0.887361835039803+0i,0.887361790975932+0i
1.75209671790407+0i,0.821624734344324+0i,1.02582044323805+0i,0.913382330642908+0i,0.877892693121886+0i,0.932790518139187+0i,0.877892693121886+0i,0.849757730127896+0i
1.97939625055944+0i,0.978137897329783+0i,1.0259795998157+0i,0.989996577532144+0i,0.886534657822998+0i,0.995587353804799+0i,0.886534657822998+0i,0.884104453639823+0i
1.8419585104342+0i,0.83550773647379+0i,1.03800681590118+0i,0.915861450138073+0i,0.877889046386466+0i,0.937863209763475+0i,0.877889046386466+0i,0.84974243232963+0i
1.77681834307839+0i,0.00435539282414357+0i,1.4718424530808+0i,0.89489427370866+0i,0.886530966315052+0i,1.47758698970756e-05+0i,0.886530966315052+0i,0.884090967148648+0i
1.98999999999943+0i,0.999999999997273+0i,1.0000000000117+0i,0.999999999997944+0i,0.887361850054008+0i,0.999999999999904+0i,0.887361850054008+0i,0.887361850053813+0i
1.98999994345736+0i,0.999999789202347+0i,1.00000122586728+0i,0.99999978416794+0i,0.887361842630799+0i,0.999999989648998+0i,0.887361842630799+0i,0.88736182085402+0i
