0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
259.933053779266+0i,259.933053239596+0i,259.933052347151+0i,129.456661788466+0i,130.476390537566+0i,64.7283769173148+0i,64.7282848288185+0i,64.7283769883791+0i,64.7283769420663+0i
559.91998445986+0i,559.892629136052+0i,559.68869867897+0i,293.524176018247+0i,266.164381298939+0i,133.048525103552+0i,160.475759015847+0i,133.048494199406+0i,133.048513353607+0i
109.962389745037+0i,109.962388937621+0i,109.962388937621+0i,53.4636948429693+0i,56.4986940205677+0i,27.7643197348671+0i,25.6993748289004+0i,25.6993741281671+0i,25.6993751861762+0i
309.98728874958+0i,309.987291294093+0i,309.987291294093+0i,154.385620234071+0i,155.601671029775+0i,77.1928586999523+0i,77.1927612998718+0i,77.1928586728834+0i,77.1928587006644+0i
459.960828758225+0i,459.960879533048+0i,459.960877965176+0i,229.078252210996+0i,230.882625637159+0i,114.539172025719+0i,114.539080314464+0i,114.539172138745+0i,114.539172012039+0i
143.997372038096+0i,143.992730670728+0i,158.222911387219+0i,84.3419012727273+0i,73.8809768896699+0i,37.1426838610757+0i,47.1992598616616+0i,37.1426816162221+0i,37.1426816654885+0i
209.800877958541+0i,209.792832345322+0i,209.673844986111+0i,108.123662345432+0i,101.54996740966+0i,50.5133374178266+0i,57.6104877338436+0i,50.5133286073681+0i,50.5133336200165+0i
460.020889875468+0i,459.975224921446+0i,459.80769601258+0i,216.569621569016+0i,243.237966005963+0i,117.142301415841+0i,99.4276525304763+0i,99.4270577564249+0i,99.427045679272+0i
11.4262896231262-1.69328601226532e+274i,9.38290217321411+0.000970611796647935i,9.93470892968076+5.13470681278604e-05i,9.22827707343108-0.0214412129957722i,9.24485856054463-0.0149448139184759i,9.21550992767835+0.0111884056513988i,9.25851092295177+0.0161333885476672i,8.56135251084053-0.491774031448585i,8.56096046702245-4.70945172161293e+272i
100.104051656882+0i,100.104051839495+0i,108.953255928362+0i,58.418895122892+0i,50.5343606926436+0i,25.7393585680968+0i,32.6795362215383+0i,25.7393517425115+0i,25.7393586473411+0i
309.945203602402+0i,309.945202964876+0i,309.945201955914+0i,123.011466091649+0i,186.933735993998+0i,82.817065735605+0i,40.1943917924645+0i,40.1943961331333+0i,40.1943962047364+0i
509.884504313395+0i,509.884505730803+0i,509.884504061802+0i,233.560412980508+0i,276.324091063947+0i,132.303467102377+0i,101.256945921643+0i,101.256945892982+0i,101.256945907599+0i
259.237661950788+0i,259.204952514021+0i,257.833020611559+0i,117.202366944303+0i,140.62600182022+0i,62.9226334013209+0i,54.2823079762428+0i,54.2824819937237+0i,54.2823564915014+0i
209.930721558529+0i,209.921026690488+0i,209.831208882052+0i,103.985784849819+0i,105.845221372769+0i,51.9647132763338+0i,52.021201818714+0i,51.9647169451875+0i,51.9647097473718+0i
160.000782538466+0i,159.984236662028+0i,159.925967850761+0i,72.9836379253513+0i,86.9422833679229+0i,41.3138397108494+0i,31.6697888548396+0i,31.6698277815293+0i,31.6698228434082+0i
459.892462243181+0i,459.892463162567+0i,459.89246161588+0i,233.968616329055+0i,225.923845263303+0i,112.965930076881+0i,121.002686342461+0i,112.965927338719+0i,112.965930032673+0i
509.990124308886+0i,509.990123832209+0i,509.990123832211+0i,202.41560684599+0i,307.574516951988+0i,136.273809162896+0i,66.1417977185951+0i,66.1417976746952+0i,66.141797735568+0i
159.995322659966+0i,159.984730559635+0i,159.926480360857+0i,70.2988726344493+0i,89.6273332177233+0i,41.8583913535631+0i,28.4404932619277+0i,28.440542086571+0i,28.4405425930274+0i
459.94410729258+0i,459.944107221754+0i,459.944105592248+0i,193.61028207101+0i,266.333823563026+0i,122.134251907994+0i,71.4760295888799+0i,71.476029508946+0i,71.4760295411707+0i
309.137004422+0i,309.065971386969+0i,307.430075552502+0i,143.115601474439+0i,164.314307536152+0i,73.7258806598305+0i,69.3898618859107+0i,73.7260369810142+0i,73.7258655481045+0i
308.830023780718+0i,308.801629899466+0i,307.22211395279+0i,139.647030853439+0i,167.571091627941+0i,74.9735322914165+0i,64.6758037785744+0i,64.6758745649891+0i,64.6757702064166+0i
54.033419601993+0i,54.0312627486942+0i,59.3708884911518+0i,26.0553407350939+0i,33.3155156638824+0i,15.5233780304753+0i,10.5319915361572+0i,10.5319916587743+0i,10.5319908427679+0i
409.857081928608+0i,409.857085917022+0i,409.857084457707+0i,219.584771104214+0i,190.272313358396+0i,96.7937297878037+0i,122.791041239645+0i,96.7937299574682+0i,96.7937298614687+0i
209.909147691822+0i,209.909148077975+0i,209.909148077976+0i,110.723444301973+0i,99.1857036413003+0i,50.2109186841035+0i,60.5125255761769+0i,50.2109173244827+0i,50.2109186838206+0i
359.857085932435+0i,359.857086238772+0i,359.857086238774+0i,192.797619856113+0i,167.059466201992+0i,84.9856742121246+0i,107.811945441107+0i,84.9856739572234+0i,84.9856742131584+0i
