0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
259.933053449705+0i,259.933053242352+0i,259.933053242353+0i,129.45666705738+0i,130.476386145517+0i,64.728379433658+0i,64.728287658117+0i,64.7283794338706+0i,64.7283794340117+0i
559.916522692515+0i,559.892368082534+0i,559.901270901694+0i,293.629519907576+0i,266.271089910985+0i,132.638121542121+0i,160.991745195402+0i,132.638083632487+0i,132.638115650871+0i
109.962338926876+0i,109.962338342345+0i,109.962338342345+0i,53.4636694624354+0i,56.4986687528965+0i,27.7974462411721+0i,25.6662232567239+0i,25.6662217738461+0i,25.6662233452856+0i
309.987289979501+0i,309.987291294077+0i,309.987291294077+0i,154.385620205769+0i,155.601671055922+0i,77.1928586086472+0i,77.1927613445308+0i,77.1928580038037+0i,77.1928586091094+0i
459.960880335453+0i,459.960879534695+0i,459.960879534695+0i,229.078262516733+0i,230.882617000605+0i,114.539177131589+0i,114.53908538365+0i,114.539177131058+0i,114.539177131248+0i
143.997224973508+0i,143.992659306315+0i,158.243278499906+0i,84.3517226457878+0i,73.8914159497447+0i,37.1432477831312+0i,47.2086147811104+0i,37.1431986995663+0i,37.1432372297129+0i
209.82424637096+0i,209.817913264635+0i,209.866834086622+0i,108.219460234775+0i,101.647352006697+0i,50.4516369004596+0i,57.767832986629+0i,50.451639481321+0i,50.4516430646041+0i
460.039798894497+0i,459.975233864948+0i,459.98254161346+0i,216.658536832326+0i,243.323262377378+0i,117.551283345876+0i,99.107735681128+0i,99.1076616757164+0i,99.1076555832995+0i
12.7302028629505+1.03167478985072e+273i,9.38182384784902-0.00088690053327003i,9.94535337514246-7.8401816244307e-05i,9.23813950955374+0.0238024898958348i,9.25173096556723+0.0165798684519806i,9.47985445714715-0.0112925128421454i,9.52218139626784-0.0158854176316791i,8.81133764414007+0.504276222116055i,8.81055442773169+2.86934550927233e+271i
100.104049724848+0i,100.104048465602+0i,108.953255514765+0i,58.4188940053815+0i,50.5343614181021+0i,25.7393617539527+0i,32.6795411847698+0i,25.7393613846919+0i,25.7393613346032+0i
309.944457530827+0i,309.944457315744+0i,309.944457315745+0i,123.011078312355+0i,186.933379003116+0i,83.2913643359675+0i,39.7197139795877+0i,39.7197139781946+0i,39.7197139801248+0i
509.883899004974+0i,509.883898636553+0i,509.883898636554+0i,233.560112439532+0i,276.323786190846+0i,132.757772765473+0i,100.802339674518+0i,100.802339636595+0i,100.80233968414+0i
259.237714837717+0i,259.204537398962+0i,259.462687626393+0i,118.002069182043+0i,141.459732609349+0i,64.0263687022977+0i,53.9761824221566+0i,53.9761883707135+0i,53.9761870474998+0i
209.929519814825+0i,209.921647744483+0i,209.928867267875+0i,104.03475907597+0i,105.893673337198+0i,52.0170802432482+0i,52.0179007536705+0i,52.0170386681272+0i,52.0170896034004+0i
160.002685983713+0i,159.984191673962+0i,159.986734642446+0i,73.0147094402266+0i,86.9718961069529+0i,41.5071922795276+0i,31.5075873650495+0i,31.507589694563+0i,31.5075855931472+0i
459.892319870391+0i,459.892319461334+0i,459.892319461335+0i,233.968555456732+0i,225.923763863395+0i,112.828565549586+0i,121.139989972691+0i,112.828564573012+0i,112.828565553137+0i
509.990003428229+0i,509.990002865044+0i,509.990002865044+0i,202.415543720712+0i,307.574459131004+0i,137.054805084482+0i,65.3607386471542+0i,65.3607386363695+0i,65.3607386507761+0i
159.998764318387+0i,159.984662268888+0i,159.987204680453+0i,70.3302525411523+0i,89.6568653101927+0i,42.0991286500519+0i,28.2311723412384+0i,28.2311720598021+0i,28.2311686387975+0i
459.94354810394+0i,459.943547750836+0i,459.943547750837+0i,193.609998069956+0i,266.33354971066+0i,122.771195833017+0i,70.8388022171425+0i,70.8388022076458+0i,70.8388022200922+0i
309.108120858194+0i,309.061530526722+0i,309.369261720429+0i,144.047365383583+0i,165.315217392501+0i,74.8740383991936+0i,69.1765216967645+0i,69.1765657004893+0i,69.1766314440187+0i
308.8496631767+0i,308.821278658473+0i,309.268220605513+0i,140.650390690159+0i,168.617271337821+0i,76.3089897482591+0i,64.341739467518+0i,64.3417358343825+0i,64.3417341223018+0i
54.0333745119178+0i,54.0312317390603+0i,59.3785295098297+0i,26.0592187938276+0i,33.3192660626799+0i,15.5272390851916+0i,10.5320249813265+0i,10.5320252328436+0i,10.5320217761486+0i
409.856311266446+0i,409.856311092131+0i,409.856311092132+0i,219.584402239067+0i,190.271908807756+0i,96.3199455214032+0i,123.264456736466+0i,96.3199450782712+0i,96.3199455217775+0i
209.90878967801+0i,209.908790084175+0i,209.908790084175+0i,110.723268419579+0i,99.1855216536316+0i,50.0266314767352+0i,60.696636936796+0i,50.026631496621+0i,50.0266314773902+0i
359.856311074344+0i,359.856311446403+0i,359.856311446403+0i,192.797240642614+0i,167.059070770949+0i,84.5696818034247+0i,108.227558847767+0i,84.5696816262463+0i,84.5696818031455+0i
9.08289137360069+0i,9.08289081059319+0i,9.8858190746094+0i,4.67244765049361+0i,5.21337142652722+0i,2.52976615009641+0i,2.14268149447656+0i,2.14268149223861+0i,2.14268151220791+0i
8.51442453293453+0i,8.50067784803388+0i,9.70347020225918+0i,4.85653006102479+0i,4.84681580776514+0i,2.1818545601856+0i,2.67483535459388+0i,2.18184404351392+0i,2.18182859744812+0i
509.975124440482+0i,509.941643255333+0i,509.949747110738+0i,258.069905372801+0i,251.878905260321+0i,124.442546554337+0i,133.627771479259+0i,124.442590823278+0i,124.442569141171+0i
308.421595461031+0i,308.377251485694+0i,309.109673645984+0i,149.632456870183+0i,159.469799173829+0i,72.040887030781+0i,77.5950612008344+0i,72.0411657539601+0i,72.0411840069384+0i
459.833254905426+0i,459.822669232039+0i,459.833989169931+0i,237.113074024505+0i,222.720434648165+0i,110.543078551042+0i,126.570032997962+0i,110.543183532987+0i,110.543205495835+0i
209.876694252478+0i,209.876694006401+0i,209.876694006401+0i,102.041307248444+0i,107.835386756516+0i,53.0546193914777+0i,48.9866879315325+0i,48.9866878335687+0i,48.9866878601763+0i
509.908789686355+0i,509.908789180534+0i,509.908789180535+0i,268.963470152247+0i,240.945318860076+0i,121.523176443237+0i,147.44029382518+0i,121.523188411741+0i,121.523176447005+0i
559.892319881847+0i,559.892319388709+0i,559.892319388709+0i,284.842898353011+0i,275.049420908936+0i,137.362173228095+0i,147.480725184095+0i,137.362172309624+0i,137.362173230655+0i
51.0791912272229+0i,51.0713088576366+0i,58.2979512312675+0i,23.8557656315142+0i,34.4415197227865+0i,14.9755467187902+0i,8.88071128432392+0i,8.88071854298799+0i,8.88069096145145+0i
409.917666330314+0i,409.917666248784+0i,409.917666248784+0i,162.687449286199+0i,247.230216956669+0i,110.156597000941+0i,52.5308522898915+0i,52.5308522851211+0i,52.5308522918613+0i
259.886669552516+0i,259.886669375814+0i,259.886669380339+0i,114.593423785727+0i,145.293245647296+0i,68.5868238012714+0i,46.0066000023854+0i,46.0065999777928+0i,46.0066000094807+0i
