0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
5.57503897560237e-07+0i,2.55868937704078e-06+0i,2.55868937704078e-06+0i,2.54179284113541e-06+0i,0.899999998463952+0i,0.911600189172099+0i,0.911600172275565+0i,0.911600217332988+0i,0.899999959038706+0i,0.911599560079923+0i,0.911599593872991+0i,0+0i,4.45454070259507e-08+0i,1.07523396258468e-08+0i
0.108233845104282+0i,0.319939803044384+0i,0.319939803044384+0i,0.318458611235903+0i,0.899865346199246+0i,0.908771765663362+0i,0.907290573855071+0i,0.911240418677177+0i,0.896409231979902+0i,0.890413920353548+0i,0.893376303970129+0i,0+0i,0.00390496022185202+0i,0.000942576605274284+0i
2.4785179063092e-19+0i,1.1366635642581e-18+0.0321417942586815i,1.1366635642581e-18+0.0321417942586815i,1.12843827938069e-18+0.0321417942594694i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0+0i,2.16848139633918e-20+0i,5.23426544001641e-21+0i
-5.94070439764919e-17+0i,-2.77028241432932e-16+7.89361362747571e-09i,-2.77028241432932e-16+7.89361362747571e-09i,-2.76975080671468e-16+7.89361362746249e-09i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0+0i,-1.40150610598996e-19+0i,-3.38294577289584e-20+0i
1.88131832207801e-06+0i,8.6957209904699e-06+0i,8.6957209904699e-06+0i,8.67774913506806e-06+0i,0.899999998366197+0i,0.911600186380653+0i,0.91160016840882+0i,0.911600216333707+0i,0.899999956431921+0i,0.911599525015214+0i,0.91159956095888+0i,0+0i,4.73802861048789e-08+0i,1.14366207846539e-08+0i
0.00473308934026353+0i,0.0176721947885971+0i,0.0176721947885971+0i,0.0161923055999427+0i,0.89986546461919+0i,0.908773926749816+0i,0.907294037560907+0i,0.911240408731336+0i,0.896412389845062+0i,0.890423785701299+0i,0.893383564079128+0i,0+0i,0.00390152604347858+0i,0.000941747665673309+0i
0.0259039990845782+0i,0.0932433621081457+0i,0.0932433621081457+0i,0.0917623468081427+0i,0.899865362245156+0i,0.90877205855298+0i,0.907291043249698+0i,0.911240417391785+0i,0.896409659870828+0i,0.890415256591864+0i,0.893377287198433+0i,0+0i,0.00390449489047215+0i,0.000942464283906686+0i
0.468274435836261+0i,0.824309217093209+0i,0.824309217093209+0i,0.822827920615324+0i,0.899865336683834+0i,0.908771591951123+0i,0.907290295473297+0i,0.911240419414171+0i,0.896408978235569+0i,0.890413085871405+0i,0.89337567882706+0i,0+0i,0.00390523616880794+0i,0.000942643213162856+0i
-9.73368498421206e-19+0i,-4.16250274867821e-18+2.82657945565217e-11i,-4.16250274867821e-18+2.82657945565217e-11i,-3.8992266610062e-18+2.8265794556544e-11i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0+0i,-6.9409150295523e-19+0i,-1.67539328293363e-19+0i
6.20244037164184e-08+0i,2.70163331102916e-07+0i,2.70163331102916e-07+0i,2.57904386426709e-07+0i,0.89999999888555+0i,0.91160020123126+0i,0.911600188972313+0i,0.91160022166284+0i,0.899999970281339+0i,0.911599711843355+0i,0.91159973636125+0i,0+0i,3.23190438556497e-08+0i,7.80114851669037e-09+0i
6.75495651290537e-07+0i,3.10628891639644e-06+0i,3.10628891639644e-06+0i,3.08944852287462e-06+0i,0.899999998469055+0i,0.911600189313372+0i,0.911600172472976+0i,0.911600217380698+0i,0.899999959174798+0i,0.911599561791498+0i,0.91159959547229+0i,0+0i,4.43974073167485e-08+0i,1.07166155556896e-08+0i
6.24594246214784e-07+0i,2.86911178948293e-06+0i,2.86911178948293e-06+0i,2.85189351196478e-06+0i,0.899999998434704+0i,0.911600188337878+0i,0.911600171119621+0i,0.911600217034973+0i,0.899999958258771+0i,0.911599549615735+0i,0.911599584052249+0i,0+0i,4.53935864484927e-08+0i,1.0957072589348e-08+0i
0.677056087898996+0i,0.90031051308672+0i,0.90031051308672+0i,0.879795597190113+0i,0.898135007645749+0i,0.8769088932731+0i,0.856393977376648+0i,0.911100419768011+0i,0.85026687055329+0i,0.738399638443229+0i,0.779429470236711+0i,0+0i,0.0540847782732921+0i,0.0130549464797663+0i
0.038795719953633+0i,0.134486224268295+0i,0.134486224268295+0i,0.133005111079545+0i,0.899865353346258+0i,0.908771896138459+0i,0.907290782947292+0i,0.911240418123737+0i,0.896409422566866+0i,0.890414508409322+0i,0.893376734791667+0i,0+0i,0.00390475295852338+0i,0.000942526576198324+0i
0.161381543662295+0i,0.43323382016933+0i,0.43323382016933+0i,0.431752775334322+0i,0.899865359560472+0i,0.908772009508754+0i,0.907290964673943+0i,0.911240417566771+0i,0.896409588279249+0i,0.890414962908542+0i,0.893377052578165+0i,0+0i,0.00390457274632636+0i,0.000942483076696682+0i
7.17982981454197e-07+0i,3.30331399513781e-06+0i,3.30331399513781e-06+0i,3.28631389812063e-06+0i,0.899999998454534+0i,0.911600188900454+0i,0.911600171900325+0i,0.911600217234003+0i,0.899999958787565+0i,0.911599556629437+0i,0.911599590629696+0i,0+0i,4.4818523345332e-08+0i,1.08182642548176e-08+0i
8.93097949096513e-18+0i,4.17804063620773e-17+5.43569899397955e-12i,4.17804063620773e-17+5.43569899397955e-12i,4.17760291416632e-17+5.43569899398427e-12i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0+0i,1.15397798819804e-20+0i,2.78546410945471e-21+0i
0.161475152890101+0i,0.433407471624352+0i,0.433407471624352+0i,0.431926370939324+0i,0.899865354483211+0i,0.908771916839432+0i,0.907290816154749+0i,0.911240417980571+0i,0.896409452885618+0i,0.890414544104351+0i,0.893376745473718+0i,0+0i,0.00390471998689318+0i,0.000942518617522913+0i
1.06062533850084e-06+0i,4.89141985178642e-06+0i,4.89141985178642e-06+0i,4.87390808631416e-06+0i,0.899999998408023+0i,0.911600187574625+0i,0.911600170062881+0i,0.911600216760865+0i,0.899999957547287+0i,0.911599540007786+0i,0.911599575031274+0i,0+0i,4.61673250550505e-08+0i,1.1143837081497e-08+0i
0.816151331642435+0i,0.937238476799085+0i,0.937238476799085+0i,0.9167234153844+0i,0.898134994416855+0i,0.876908683586459+0i,0.856393622171873+0i,0.911100452610766+0i,0.850266517782802+0i,0.738399412660824+0i,0.779429535490017+0i,0+0i,0.054085161911199+0i,0.0130550390820128+0i
0.572789461468802+0i,0.853533770869681+0i,0.853533770869681+0i,0.833018510762316+0i,0.89813497635388+0i,0.876908397330654+0i,0.856393137223327+0i,0.91110049750951+0i,0.850266036103481+0i,0.738399135763165+0i,0.779429655977774+0i,0+0i,0.0540856857374416+0i,0.0130551655228307+0i
