0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.471147566021527+0i,0.23557367849672+0i,0.235573877478834+0i,0.158054526306428+0i,0.235573850779627+0i,0.15805452328628+0i,0.393628372793697+0i,0.0775191485114445+0i
1.0464861477846+0i,0.516070691004045+0i,0.53024203696097+0i,0.379417476744245+0i,0.52998955869068+0i,0.379363067522927+0i,0.909345869665253+0i,0.136588767851209+0i
0.192876972343962+0i,0.0964384861720259+0i,0.0964384861719743+0i,0.0618088776925062+0i,0.0964384861707102+0i,0.0618088776925168+0i,0.158247363863143+0i,0.0346296084795302+0i
0.612506930714162+0i,0.306253465358291+0i,0.306253465358322+0i,0.257361362983914+0i,0.30449779717583+0i,0.257361362984693+0i,0.561842002304151+0i,0.0488921023743959+0i
0.895500044331669+0i,0.447749819196585+0i,0.447750194843692+0i,0.351066738460766+0i,0.447969731863893+0i,0.351066728755013+0i,0.799038782257067+0i,0.0966830700284319+0i
-8.28187255919131e-33+0i,2.71453447935344e-34+0i,4.03914067109592e-34+0i,-1.03562807743779e-34+0i,1.56325460145272e-33+0i,1.63651186801116e-33+0i,1.10213565390459e-32+0i,-9.07045911919127e-35+0i
0.298049291300226+0i,0.141296725995543+0i,0.156608113840062+0i,0.0845645753793494+0i,0.156440450232455+0i,0.0845194989230089+0i,0.240932893622653+0i,0.0566764474831419+0i
0.902667936575725+0i,0.444768249535025+0i,0.457015520996192+0i,0.395480739648064+0i,0.458087919287153+0i,0.395204388184917+0i,0.853288034222098+0i,0.0490529615378695+0i
0.00971995585763591+4.17104756088468e+230i,0.0160183354111811-0.0112164112465553i,-0.00587586188748571+0.00854475969620544i,0.00841296603101593+0.000853477990119704i,0.00728936250340066-0.00237091639777701i,0.00860915077615169+1.8895604022353e+16i,0.0155282761265275-3.29806680723365e+21i,0.00725654430648481-3.1818284094858e+16i
3.79800926147108e-51+0i,-1.57554859568236e-57+0i,-2.27643016699328e-57+0i,5.51851564105593e-55+0i,-1.80185856114188e-45+0i,-1.07936292640369e-51+0i,-8.40123806170965e-45+0i,7.02356649576318e-55+0i
