0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.999999998551006+0i,0.999999965956674+0i,0.999999965956674+0i,0.999999962278458+0i,0.899999999665617+0i,0.911600225289077+0i,0.91160022161086+0i,0.911600231419437+0i,0.899999991083112+0i,0.911600039189789+0i,0.911600046546221+0i,0.999999991194573+0i,0.999999821158744+0i,0.999999813802312+0i
0.999419296574504+0i,0.995233179447072+0i,0.995233179447072+0i,0.993759086136193+0i,0.899865991517193+0i,0.908783535516255+0i,0.907309442205392+0i,0.911240357701054+0i,0.896426440458486+0i,0.890467616287529+0i,0.893415802909254+0i,0.996471109952752+0i,0.982272404888066+0i,0.979324218266338+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,1+0i,1+0i,1+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,1+0i,1+0i,1+0i
0.999999997919273+0i,0.999999954074478+0i,0.999999954074478+0i,0.999999948792632+0i,0.899999999519832+0i,0.911600220571068+0i,0.911600215289222+0i,0.911600229374144+0i,0.899999987195526+0i,0.911599972098038+0i,0.911599982661729+0i,0.999999987355582+0i,0.999999761175673+0i,0.999999750611981+0i
0.00472475639891234+0i,0.017639017423321+0i,0.017639017423321+0i,0.0161586879042239+0i,0.899865424589176+0i,0.908773196373465+0i,0.907292866854406+0i,0.911240412238571+0i,0.896411322378029+0i,0.890420395543193+0i,0.893381054581281+0i,0.00103159726195404+0i,0.00593980484040141+0i,0.00297914580234907+0i
0.999418820742276+0i,0.995230499384248+0i,0.995230499384248+0i,0.993755198191566+0i,0.899865881709756+0i,0.908781529824758+0i,0.907306228632071+0i,0.9112403651459+0i,0.896423512260157+0i,0.890458445098445+0i,0.893409047483962+0i,0.989551789957014+0i,0.950557137316867+0i,0.94760653493138+0i
0.999418540467587+0i,0.995228943015607+0i,0.995228943015607+0i,0.993752930356407+0i,0.899865817030982+0i,0.908780354190443+0i,0.907304341531238+0i,0.911240375289115+0i,0.89642178749284+0i,0.890453140110684+0i,0.893405165429095+0i,0.996466515149179+0i,0.982261356910037+0i,0.979309331591654+0i
5.66944895306597e-18+0i,2.42326919095849e-17+3.33469283211162e-12i,2.42326919095849e-17+3.33469283211162e-12i,2.26992090434709e-17+3.3346928321118e-12i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,2.78607948502544e-18+0i,1.24650148765295e-17+1.23368561791387e-12i,9.39804914590855e-18+1.23368561791401e-12i
7.5846995495067e-08+0i,3.30998253931297e-07+0i,3.30998253931297e-07+0i,3.16694201126031e-07+0i,0.899999998699632+0i,0.9116001959205+0i,0.911600181616446+0i,0.911600219760589+0i,0.899999965323506+0i,0.911599645107139+0i,0.911599673715246+0i,1.17472153906843e-08+0i,6.55830763083041e-08+0i,3.69749689059252e-08+0i
0.999999997928235+0i,0.999999954245562+0i,0.999999954245562+0i,0.999999948986466+0i,0.8999999995219+0i,0.911600220638717+0i,0.911600215379622+0i,0.911600229403876+0i,0.899999987250678+0i,0.911599973066792+0i,0.911599983584983+0i,0.999999987410044+0i,0.999999762042271+0i,0.99999975152408+0i
0.999999998129256+0i,0.999999958000212+0i,0.999999958000212+0i,0.999999953251401+0i,0.89999999956829+0i,0.911600222133389+0i,0.911600217384577+0i,0.911600230048074+0i,0.89999998848773+0i,0.911599994241992+0i,0.911600003739615+0i,0.999999986616408+0i,0.999999742403741+0i,0.999999732906119+0i
0.991920378294388+0i,0.95193849795378+0i,0.95193849795378+0i,0.931428689007751+0i,0.89813547191409+0i,0.87691625031404+0i,0.856406441370173+0i,0.911099265223548+0i,0.850279251042367+0i,0.73840749908122+0i,0.779427116971248+0i,0.933595361498389+0i,0.819277429719958+0i,0.778257811830002+0i
