607.079060634567+0i,607.441509259675+0i,291.105166614063+0i,127.868110694751+0i,163.234907352068+0i,71.9943412193496+0i,55.8754236792313+0i,20.5920063810944+0i,20.592271058063+0i
5.70726420352447e-05+0i,5.70790108802787e-05+0i,2.85395022056948e-05+0i,1.55128159631612e-05+0i,1.30295744414233e-05+0i,7.05276988146019e-06+0i,8.46156731460334e-06+0i,5.70244871537882e-07+0i,5.70276564246006e-07+0i
1094.94857856712+0i,1095.22562649127+0i,524.928630857968+0i,230.543510130192+0i,294.416700224863+0i,129.81484991525+0i,100.733534912139+0i,37.1976429338579+0i,37.1980354584475+0i
NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi
0.00783253100092645+0i,0.00783253515843819+0i,0.00391626354641152+0i,0.00195044376928943+0i,0.00196580706485227+0i,0.00097523956079285+0i,0.000975237168857616+0i,2.45053242772506e-05+0i,2.45094038073618e-05+0i
NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi
0.002052819778957+0i,0.00205282214578179+0i,0.00102641075443142+0i,0.000340351352380263+0i,0.000686063850834466+0i,0.000226900218610297+0i,0.000113450046796325+0i,3.20899519204244e-05+0i,3.20910169990418e-05+0i
70.5052777434812+0i,70.5039932607195+0i,35.0083985498281+0i,18.8658651743724+0i,16.1428317204226+0i,8.59205460236748+0i,10.2740074888418+0i,1.98643893607486+0i,1.98645074138211+0i
82.4683841427221+0i,82.4626743460741+0i,41.0669562035277+0i,12.6592341066028+0i,28.4089199256707+0i,8.94102668105748+0i,3.71850238712821+0i,0.774627038812142+0i,0.774641083298192+0i
-2.67585304679329e-12-9.73920235163185e-16i,-2.67617108036187e-12+8.19531476757935e-14i,-1.33808554011401e-12+4.09765760235974e-14i,-7.53795738188781e-13+6.20344654506271e-15i,-5.84428707022544e-13+4.80962157218577e-15i,-3.27815097398911e-13+2.69626805246677e-15i,-4.26058554758735e-13+3.50431715558918e-15i,-2.53758163882071e-14+9.19891195043367e-37i,-2.53842778143544e-14-2.23604046530665e-27i
35.3224894533736+0i,35.3206885183587+0i,17.5899080120038+0i,7.80018279322119+0i,9.79014024328545+0i,4.31984131243293+0i,3.4804776058641+0i,0.775113296727484+0i,0.775119691870085+0i
NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi,NaNNaNi
-2.3508492279628e-12-1.81675475909084e-15i,-2.35099967459994e-12+2.8391207805207e-13i,-1.17549983639682e-12+1.41956046504804e-13i,-4.81827567037411e-13+1.80083529740738e-14i,-6.93761054990077e-13+2.59293880479802e-14i,-2.83460091065253e-13+1.05900933960938e-14i,-1.98403753255407e-13+7.41238129577338e-15i,-6.65333551863278e-14+2.61382849529434e-35i,-6.65407486024438e-14-9.4772374793678e-26i
322.677071330559+0i,322.681391498062+0i,159.394933023607+0i,63.2742082304583+0i,96.1215747692194+0i,40.5469847727016+0i,22.727350176924+0i,1.01449301466129+0i,1.01454780110304+0i
