0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.999999996108457+0i,0.999999922546114+0i,0.999999922546114+0i,0.999999912667582+0i,0.899999999101952+0i,0.911600207672733+0i,0.911600197794201+0i,0.911600224136953+0i,0+0i,9.5791822271342e-09+0i,2.93362457312443e-08+0i,0.999999976351394+0i,0.999999604620356+0i,0.999999584863292+0i
0.999419857869234+0i,0.995236333298053+0i,0.995236333298053+0i,0.993763664812262+0i,0.899866121046746+0i,0.908785899990604+0i,0.907313231504795+0i,0.911240347466923+0i,0+0i,0.00142804216802205+0i,0.00437337913885963+0i,0.996474520897649+0i,0.982280559966111+0i,0.979335222994508+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0+0i,1.07349819458156e-19+0i,3.2875881357564e-19+0i,1+0i,1+0i,1+0i
1+0i,1+0i,1+0i,1+0i,0.9+0i,0.911600237786931+0i,0.911600237786931+0i,0.91160023778693+0i,0+0i,-7.49873327061784e-17+0i,-2.29648704076905e-16+0i,1+0i,1+0i,1+0i
0.99999999633648+0i,0.999999926287785+0i,0.999999926287785+0i,0.99999991698808+0i,0.899999999154572+0i,0.911600209240412+0i,0.911600199940707+0i,0.91160022473992+0i,0+0i,9.01789570504355e-09+0i,2.76173047316536e-08+0i,0.99999997773707+0i,0.999999622946409+0i,0.999999604346999+0i
0.00470638971253935+0i,0.017584929695602+0i,0.017584929695602+0i,0.0161100503817027+0i,0.899865920062209+0i,0.908782231139842+0i,0.907307351824139+0i,0.911240363332681+0i,0+0i,0.00143018600309984+0i,0.00437994463445782+0i,0.00102779919199608+0i,0.00591967038529718+0i,0.00296991175411215+0i
0.0250272119719196+0i,0.0903168582066682+0i,0.0903168582066682+0i,0.0888355670654726+0i,0.899865337168961+0i,0.908771600787239+0i,0.907290309645802+0i,0.911240419356296+0i,0+0i,0.001436403531088+0i,0.00439898581396083+0i,0.00107461913197816+0i,0.00605783740149225+0i,0.00309525511863515+0i
0.999419882166508+0i,0.995236469912279+0i,0.995236469912279+0i,0.993763863104187+0i,0.899866126653809+0i,0.908786002285968+0i,0.907313395477855+0i,0.911240346966129+0i,0+0i,0.00142798235934406+0i,0.00437319595630657+0i,0.996474668550314+0i,0.982280928063764+0i,0.979335714447567+0i
-1.12793127068102e-15+0i,-4.82154631225878e-15+3.78668687284901e-07i,-4.82154631225878e-15+3.78668687284901e-07i,-4.51646142638245e-15+3.78668687278761e-07i,0.9+0i,0.911600237786931+0i,0.911600237786932+0i,0.911600237786931+0i,0+0i,-2.95839885505305e-16+0i,-9.06009649610732e-16+0i,-5.54287802031075e-16+0i,-2.48007919545087e-15+1.40056901485735e-07i,-1.86990943028754e-15+1.40056901485745e-07i
