0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.99999998693045+0i,0.89999998456718+0i,0.899999990421008+0i,0+0i,0.999999754481503+0i,0.999999972868571+0i,0.999999961160914+0i,0.911599959420853+0i,0.992185415771329+0i,0.911600054575806+0i,0.911600057502721+0i,0.911600063356549+0i,2.31491122245683e-08+0i,5.58774536758466e-09+0i
0.997943830554486+0i,0.897407438525222+0i,0.898390823912206+0i,0+0i,0.986175967333593+0i,0.997949253806458+0i,0.995982483031835+0i,0.898624883120986+0i,0.985896983403953+0i,0.901793568178156+0i,0.902285260871402+0i,0.903268646257842+0i,0.00388884226042849+0i,0.00093868604768922+0i
0.999999999999998+0i,0.899999999999999+0i,0.899999999999999+0i,0+0i,1.00000000000004+0i,1+0i,1+0i,0.911600237786963+0i,0.992185482040675+0i,0.91160023778695+0i,0.91160023778695+0i,0.91160023778695+0i,1.83131493022097e-15+0i,4.42041771301542e-16+0i
0.999999999999996+0i,0.899999999999995+0i,0.899999999999997+0i,0+0i,0.999999999999953+0i,0.999999999999995+0i,0.999999999999991+0i,0.911600237786877+0i,0.992185482040657+0i,0.911600237786894+0i,0.911600237786895+0i,0.911600237786896+0i,6.76016322373223e-15+0i,1.63176797256166e-15+0i
0.999999987223279+0i,0.899999983890222+0i,0.899999990000827+0i,0+0i,0.999999760595509+0i,0.999999973661085+0i,0.999999961439874+0i,0.911599950040419+0i,0.992185413269578+0i,0.911600048295793+0i,0.911600051351096+0i,0.911600057461701+0i,2.41646733123905e-08+0i,5.83285727994984e-09+0i
0.00241258095057354+0i,0.897408888002234+0i,0.898391723587594+0i,0+0i,0.00689037373109215+0i,0.900338662479214+0i,0.898372991308462+0i,0.898628099505397+0i,0.98589988662242+0i,0.901796548800948+0i,0.902287966593082+0i,0.903270802181746+0i,0.00388666802292727+0i,0.000938161241488434+0i
0.989572325504515+0i,0.897409003465664+0i,0.898391795254542+0i,0+0i,0.94863378401731+0i,0.991911430179618+0i,0.989945846602315+0i,0.898628360126959+0i,0.985900112316809+0i,0.90179679002298+0i,0.902288185917147+0i,0.903270977704653+0i,0.0038864948182911+0i,0.000938119435979124+0i
0.997943938579756+0i,0.897407574730997+0i,0.898390908453723+0i,0+0i,0.986176417509195+0i,0.997949352288007+0i,0.995982684842545+0i,0.898625194502732+0i,0.985897273254176+0i,0.901793851153527+0i,0.902285518012639+0i,0.903268851735644+0i,0.00388863790116728+0i,0.000938636551106059+0i
2.76135116864276e-16-5992307.33727353i,0.9+0i,0.9+0i,0+0i,0.164490111429+0.000657070831509568i,0.92614112449327+5.80850898177025e-05i,0.926141124495493+5.80850749395644e-05i,0.911600237786924+0i,0.992185482040671+0i,0.911600237786927+0i,0.911600237786927+0i,0.911600237786927+0i,3.51709141666843e-16+0i,8.48953097567675e-17+0i
