191.356768008473+0i,2.81583385333975e-12+0i,191.356670848373+0i,191.289675738495+0i,91.5963020801723+0i,99.6933934036639+0i,51.9566549944566+0i,51.9566545394104+0i,47.7367382309649+0i,47.7367380545894+0i,51.9566550913141+0i
328.053521400232+0i,4.11164398329712e-12+0i,328.053422830742+0i,327.969894386743+0i,157.043641907789+0i,170.926262509535+0i,89.0806954468819+0i,89.0806954064888+0i,81.8455667661647+0i,81.8455670365951+0i,89.0806954293922+0i
0.000106337468310472+0i,6.87489407776688e-12+0i,0.00010635300613704+0i,0.000106368540284458+0i,5.0936643985681e-05+0i,5.54394717695976e-05+0i,1.08435433275043e-06+0i,2.88950728595826e-05+0i,2.65482149978431e-05+0i,2.6550219760511e-05+0i,1.08441456275754e-06+0i
7.92895513266166+0i,0.657510847988325+0i,7.35406254623252+0i,7.34804159803824+0i,3.54908487832551+0i,4.45647583465419+0i,1.02374751720091+0i,2.38637794279676+0i,2.07009786274139+0i,2.07009378476721+0i,1.02377443627638+0i
456.572031501091+0i,2.47042926945053+0i,454.069203296465+0i,453.930414410143+0i,216.3282522706+0i,240.07298176693+0i,125.376494153316+0i,125.376490856176+0i,114.696472218118+0i,114.696459010295+0i,125.376491076092+0i
249.28506743597+0i,20.4587801747604+0i,228.822949450779+0i,228.816261205073+0i,110.510684308624+0i,138.764805110739+0i,74.3064697985792+0i,74.3065595897114+0i,64.4582577109651+0i,64.4582268568601+0i,74.3065571667119+0i
411.686896683222+0i,2.2276302321991+0i,409.451426992838+0i,409.318782335006+0i,195.067765890751+0i,216.47884997717+0i,113.054609999907+0i,113.054618171378+0i,103.424229872263+0i,103.424222750735+0i,113.05461572089+0i
191.332111885245+0i,2.6424841366233e-12+0i,191.332069014347+0i,191.294503745016+0i,91.5986068120332+0i,99.6959018732794+0i,51.9579621801641+0i,51.9579623084767+0i,47.7379397831075+0i,47.7379395347324+0i,51.9579621877532+0i
464.83688226089+0i,1.4755419920658e-05+0i,464.836533602042+0i,464.660778913922+0i,222.496082668803+0i,242.164784701429+0i,126.20768517559+0i,126.207684873733+0i,115.957100321619+0i,115.957099026408+0i,126.207685253044+0i
510.399758316557+0i,1.58495953381083e-05+0i,510.39952632148+0i,510.240273104912+0i,244.321159665293+0i,265.919201562692+0i,138.587642986399+0i,138.587642347553+0i,127.331558090466+0i,127.33155797143+0i,138.587643088276+0i
48.0590661979631+0i,3.95793677479122+0i,44.2673213943745+0i,44.2645157627313+0i,21.3783695957236+0i,26.8441408870175+0i,6.14405760461949+0i,14.3746559990662+0i,12.4694867721198+0i,12.4694789779475+0i,6.14411228491116+0i
373.721106657883+0i,5.72835387708196e-12+0i,373.721053836148+0i,373.653825814351+0i,178.918733974489+0i,194.735107513327+0i,101.489019749883+0i,101.489019208174+0i,93.2460872665138+0i,93.246087444981+0i,101.489019790434+0i
236.946728590488+0i,7.29717780655471e-06+0i,236.946631305142+0i,236.878450670903+0i,113.425800906577+0i,123.452665238891+0i,64.3391441706837+0i,64.3391447185652+0i,59.1135212822121+0i,59.1135208784243+0i,64.339144118949+0i
411.777635978128+0i,2.22830913803616+0i,409.541791739971+0i,409.48562017456+0i,195.147168363536+0i,216.567122590585+0i,113.10072073386+0i,113.100733825294+0i,103.466382907849+0i,103.466372917115+0i,113.100733256607+0i
373.703610808272+0i,2.51226561803737e-13+0i,373.703530574674+0i,373.626950587189+0i,178.905860657229+0i,194.721096197855+0i,101.481717506956+0i,101.48171755097+0i,93.2393786494627+0i,93.2393786399116+0i,101.481717491399+0i
328.096856341213+0i,2.37670077259475e-13+0i,328.096709976896+0i,327.99534759757+0i,157.055827091088+0i,170.939524860119+0i,89.0876073278907+0i,89.0876074870737+0i,81.8519174479877+0i,81.8519174207167+0i,89.0876072839541+0i
-9.1936422965555e-13+1.1999099512187e-05i,1.76702414581739e-29-9.03498218243071e-22i,-2.34000905050699e-13+1.19647148727996e-05i,-2.3861067160898e-13+1.19303490036899e-05i,-2.84677315721978e-13+5.70479012235446e-06i,-3.09842722739256e-13+6.20909221264606e-06i,-2.02123237510814e-14+2.65852866765138e-07i,-2.03899241987345e-13+3.23150420645104e-06i,-1.87338558006253e-13+2.96904163216679e-06i,-2.29502097270107e-13+2.95118465917581e-06i,-2.02933858852245e-14+2.6427472968651e-07i
249.338648983786+0i,20.4627386954665+0i,228.867374941684+0i,228.863464427502+0i,110.533191853949+0i,138.793072007556+0i,74.3216896583829+0i,74.32169545967+0i,64.4713898643393+0i,64.4713591690807+0i,74.3216941794815+0i
0.00010303599539551+0i,6.71563789697454e-12+0i,0.000103058591751615+0i,0.000103081197373499+0i,4.93640389408182e-05+0i,5.37278478162824e-05+0i,1.09308722924897e-06+0i,2.80040694706576e-05+0i,2.57295788923152e-05+0i,2.5731092233391e-05+0i,1.09314794129126e-06+0i
450.402564650667+0i,36.9647114990614+0i,413.435101258512+0i,413.430810580725+0i,199.672879667186+0i,250.722988919797+0i,134.258510552614+0i,134.258560205367+0i,116.464456489806+0i,116.464433699488+0i,134.258557182661+0i
419.256896460687+0i,3.52148339749188e-12+0i,419.256735550125+0i,419.136128755418+0i,200.697276106487+0i,218.438867591134+0i,113.842577491062+0i,113.842577511099+0i,104.596290318568+0i,104.596289906414+0i,113.842577540092+0i
373.745739708815+0i,1.15096633430872e-05+0i,373.744290678214+0i,373.574443046306+0i,178.880688072687+0i,194.693778007169+0i,101.467481829113+0i,101.467481884576+0i,93.2262959988256+0i,93.2262956165914+0i,101.467481413014+0i
236.984056077302+0i,3.80872369205797e-14+0i,236.983874711892+0i,236.898084116161+0i,113.435219642388+0i,123.462866085362+0i,64.3444596332447+0i,64.344459681561+0i,59.1184065960542+0i,59.1184064945075+0i,64.3444595788189+0i
510.465565899063+0i,1.48480347434596e-05+0i,510.465394533591+0i,510.334416019589+0i,244.366287943649+0i,265.968313503914+0i,138.613238448851+0i,138.613238321627+0i,127.355075420682+0i,127.355074720043+0i,138.613238408506+0i
366.922867539346+0i,1.98537432856172+0i,364.931128446327+0i,364.80279939467+0i,173.853231833753+0i,192.935725142952+0i,100.759317635174+0i,100.759368663924+0i,92.1763405016487+0i,92.1763436218077+0i,100.759366584491+0i
143.236362683135+0i,0.775015093919412+0i,142.451178826432+0i,142.402271163498+0i,67.8642308304094+0i,75.3131690274655+0i,39.3317912372674+0i,39.3317954628307+0i,35.9813742717483+0i,35.9813687768963+0i,39.3317932406174+0i
-9.47833203795775e-13+1.29912890263579e-05i,-1.10924878701963e-28-1.18582071750644e-21i,1.20366760248469e-12+1.28675730523238e-05i,1.15646981151403e-12+1.27439731327228e-05i,2.33981804490145e-14+6.07393652139944e-06i,2.54665740369256e-14+6.61087106558842e-06i,-9.23968589615119e-15+1.26327181400978e-07i,-1.17932206061638e-13+3.42928579033955e-06i,-1.08353759488006e-13+3.15075940789137e-06i,-2.36720192346071e-13+3.10759844065255e-06i,-9.29225479391592e-15+1.24660518797703e-07i
61.1104250583728+0i,0.330708863963549+0i,60.7790904774666+0i,60.7796617306696+0i,28.965855259431+0i,32.1452458355746+0i,1.34980137550279+0i,16.7878012081616+0i,15.3577504006287+0i,15.3579225144574+0i,1.34981156366232+0i
328.079797772268+0i,2.29305086340978e-12+0i,328.079708675264+0i,327.999194467398+0i,157.057670178757+0i,170.941530876312+0i,89.0886528260173+0i,89.0886531297228+0i,81.8528781636042+0i,81.8528778408326+0i,89.0886528530178+0i
-8.33969441186514e-13+1.5522138811475e-05i,-5.45282176514967e-28-3.58155533651074e-21i,2.35182660469802e-12+1.54474095970619e-05i,2.31727683731891e-12+1.53727206202334e-05i,3.1938899053614e-13+7.34388594141625e-06i,3.47622901353006e-13+7.99308371235731e-06i,-2.25372105840897e-14+4.43969191335987e-07i,-1.51821828268004e-14+4.15600014307155e-06i,-1.39490868648575e-14+3.81845006527846e-06i,-2.08176144857603e-13+3.80228126007967e-06i,-2.41791933322588e-14+4.42120355862876e-07i
188.039831540278+0i,1.01728128529445+0i,186.979892873846+0i,186.916471283169+0i,89.078225958131+0i,98.8556664226248+0i,51.6267006638167+0i,51.6267074808848+0i,47.2289614059563+0i,47.2289383818694+0i,51.6266905024388+0i
8.31427085110962+0i,0.0450282150972851+0i,8.28302918147968+0i,8.29596231564058+0i,3.95363342879529+0i,4.38756379598172+0i,0.0843193834211379+0i,2.29138489732433+0i,2.09620328011809+0i,2.09621172062834+0i,0.0843238476826228+0i
501.325799777162+0i,2.71254901003876+0i,498.579134070314+0i,498.407921358647+0i,237.524809621707+0i,263.596090692569+0i,137.661276020931+0i,137.661285737407+0i,125.934812139445+0i,125.934784693551+0i,137.661283569329+0i
236.930695365443+0i,2.72262256433386e-12+0i,236.930577508368+0i,236.849873728415+0i,113.41213854522+0i,123.437744624709+0i,64.3313670430501+0i,64.331367023111+0i,59.1063773225232+0i,59.1063775600625+0i,64.3313670401274+0i
1.62286952714277e-13+5.17741101260305e-06i,1.42001145720619e-29-4.54308222594235e-23i,-1.06005851022446e-12+3.39147473199605e-06i,-1.36027929840294e-12+1.6210579874205e-06i,-1.03740495885474e-11+3.71984608737783e-07i,-1.12911131053615e-11+4.04867959697124e-07i,-2.07184513694902e-16+2.34861138338709e-08i,5.24408911349096e-12-1.73259896305704e-08i,4.81816451597529e-12-1.59187738109581e-08i,4.87786171138388e-12-4.55770320350125e-07i,-2.09185003773013e-16+1.72257587118454e-08i
322.221471522959+0i,1.74353177262638+0i,320.469324186883+0i,320.365450275981+0i,152.67558550117+0i,169.433615769636+0i,88.4855574272372+0i,88.4855687863383+0i,80.9480561788711+0i,80.9480455939223+0i,88.4855608597215+0i
456.530564625041+0i,2.47046333793569+0i,454.050832753268+0i,453.981890559649+0i,216.352429670999+0i,240.099923361599+0i,125.39058221093+0i,125.390583524402+0i,114.709339858399+0i,114.709334743622+0i,125.390579111502+0i
30.9028346418766+0i,0.167222153608579+0i,30.7358552750208+0i,30.7376228942348+0i,14.6491150168182+0i,16.257037941446+0i,0.506135014684417+0i,8.49026113415331+0i,7.76703040699151+0i,7.7671638057633+0i,0.506140398223417+0i
367.00109449436+0i,1.98579606591579+0i,365.001212870373+0i,364.872736796882+0i,173.88634615598+0i,192.972507894892+0i,100.778574740601+0i,100.778593505066+0i,92.1939202935296+0i,92.1939157592247+0i,100.778581305206+0i
236.972272486669+0i,7.51884515226556e-06+0i,236.97214593785+0i,236.89866497679+0i,113.435494720231+0i,123.46321708263+0i,64.3446435736369+0i,64.3446433653952+0i,59.1185732741682+0i,59.1185733833071+0i,64.3446434637394+0i
191.387275126133+0i,5.85997649582023e-06+0i,191.387114488995+0i,191.304946988626+0i,91.6035961219939+0i,99.7013728331952+0i,51.9608142454122+0i,51.9608141690475+0i,47.7405583836424+0i,47.7405583692359+0i,51.9608142269447+0i
232.73686384044+0i,1.25938925875711+0i,231.471464024152+0i,231.419776898142+0i,110.286994052175+0i,122.392398957078+0i,63.9185947441487+0i,63.9186120110457+0i,58.4737892014842+0i,58.473782483063+0i,63.9186095955569+0i
209.063804455088+0i,17.1578137500921+0i,191.90312440951+0i,191.896504563818+0i,92.6797081250444+0i,116.375010905512+0i,62.317032452918+0i,62.3171408380987+0i,54.0578715459381+0i,54.0578542320231+0i,62.3171470280498+0i
100.262613412713+0i,2.6973576461088e-06+0i,100.262007482489+0i,100.173902019353+0i,47.9668453854008+0i,52.207122342589+0i,27.2084971721396+0i,27.2084972102295+0i,24.9986239692854+0i,24.9986245071447+0i,27.2084972649658+0i
410.162464379913+0i,33.6620432203359+0i,376.496152803465+0i,376.491284079959+0i,181.832276689599+0i,228.321101396523+0i,122.262654732842+0i,122.262652585205+0i,106.058440031571+0i,106.058416140914+0i,122.262659376494+0i
187.995803521608+0i,1.01717397308481+0i,186.964578994893+0i,186.893383411114+0i,89.0671882536479+0i,98.8433972763528+0i,51.6202947190005+0i,51.6202971448707+0i,47.2231015218042+0i,47.2230924479544+0i,51.6202907033174+0i
367.133305572337+0i,1.98625590178598+0i,365.061187244885+0i,364.990420659465+0i,173.942155460676+0i,193.034553525131+0i,100.81100250441+0i,100.811005543471+0i,92.2235468856235+0i,92.2235013186284+0i,100.81097684264+0i
410.193824117013+0i,33.6645366641229+0i,376.524060207075+0i,376.518314497253+0i,181.845862900204+0i,228.338163962386+0i,122.271649213816+0i,122.271847531143+0i,106.066416669438+0i,106.066375881629+0i,122.271763001006+0i
7.93007189134779+0i,0.651795606373564+0i,7.29017328447536+0i,7.28868754406514+0i,3.52025227863109+0i,4.42027205293909+0i,1.02355868050821+0i,2.36698906748069+0i,2.05327921160908+0i,2.05327998366546+0i,1.02356645750654+0i
373.727692691476+0i,-1.64066969417368e-14+0i,373.727488919641+0i,373.619851536975+0i,178.902460288745+0i,194.717395237604+0i,101.479788697198+0i,101.479788678487+0i,93.2376064398853+0i,93.2376064551972+0i,101.479788658899+0i
373.713444672245+0i,1.15155093180079e-05+0i,373.713193621343+0i,373.590378352012+0i,178.88831776793+0i,194.702082209529+0i,101.47180994294+0i,101.471809605599+0i,93.2302722206794+0i,93.2302721415478+0i,101.471809925789+0i
58.799163380925+0i,0.318187329434948+0i,58.4790887900606+0i,58.4798666501172+0i,27.8704170819673+0i,30.9295629514911+0i,0.927988132182758+0i,16.1529137423211+0i,14.7769463977151+0i,14.7771909543272+0i,0.927998000340964+0i
328.037439478457+0i,1.0151270240627e-05+0i,328.037284755765+0i,327.937480108297+0i,157.028095109094+0i,170.909411561813+0i,89.0719147977957+0i,89.0719151695373+0i,81.8374968341289+0i,81.83749663598+0i,89.0719147249596+0i
54.6846110985953+0i,4.325674575796e-13+0i,54.6843650506228+0i,54.6382530481491+0i,26.1627391751298+0i,28.4755190970568+0i,14.8404287733306+0i,14.8404288659892+0i,13.6350901398707+0i,13.6350900536892+0i,14.8404287307408+0i
464.894997899555+0i,1.44797051219987e-05+0i,464.894460871514+0i,464.752125112658+0i,222.539863014148+0i,242.212433960806+0i,126.232517655362+0i,126.232517648523+0i,115.979916246694+0i,115.979916275388+0i,126.2325175729+0i
53.722549621386+0i,0.290593077594974+0i,53.4199804964567+0i,53.3807776046949+0i,25.4395888659292+0i,28.2318636288474+0i,14.7438916259955+0i,14.7438959702725+0i,13.4879665307254+0i,13.4879610519447+0i,14.7438917434927+0i
6.93302901239163+0i,0.0375207755959674+0i,6.89788574517767+0i,6.90055465151915+0i,3.28877413377688+0i,3.6497514889626+0i,0.0843358673506236+0i,1.90609481583458+0i,1.7437283296072+0i,1.74375200741737+0i,0.0843373572068397+0i
328.168469490702+0i,4.66396432117203e-13+0i,328.167935465+0i,328.062750684725+0i,157.088104990148+0i,170.974656117785+0i,89.1059166326099+0i,89.1059164999858+0i,81.8687394039892+0i,81.8687393162213+0i,89.1059165073616+0i
0.000590397848310051+0i,3.67520833367584e-11+0i,0.000590403030656344+0i,0.000590410322663181+0i,0.000282708438609258+0i,0.000307700015774056+0i,1.6707089878544e-05+0i,0.000160362070648356+0i,0.000147337463373163+0i,0.000147339624632086+0i,1.67074011216182e-05+0i
289.539095535055+0i,23.762624621021+0i,265.774917474427+0i,265.771461001405+0i,128.358686854531+0i,161.175982219933+0i,86.307307602081+0i,86.3074129787745+0i,74.868562421252+0i,74.8685530857101+0i,86.307449072504+0i
373.605979487552+0i,5.97744672738074e-12+0i,373.60590244319+0i,373.531688588435+0i,178.86024825723+0i,194.671451672569+0i,101.455844287706+0i,101.455844482259+0i,93.2156069898107+0i,93.2156074605897+0i,101.455844318336+0i
456.535326875362+0i,2.47032213899113+0i,454.047850786833+0i,453.922002374166+0i,216.324435032583+0i,240.068752844437+0i,125.374274438544+0i,125.374288587043+0i,114.694455889035+0i,114.694447718745+0i,125.374291390529+0i
510.380587164236+0i,1.52036559161591e-05+0i,510.380373409127+0i,510.241314826188+0i,244.321625696312+0i,265.919705223753+0i,138.587905288048+0i,138.587905360654+0i,127.331799907752+0i,127.331799828957+0i,138.587905288739+0i
145.776742858697+0i,2.45187871821912e-12+0i,145.776657710677+0i,145.723463874594+0i,69.7775780742947+0i,75.9458993838759+0i,39.5803043972945+0i,39.5803043919274+0i,36.3655944865765+0i,36.3655947742907+0i,39.5803045082694+0i
209.025555047305+0i,17.1549125859663+0i,191.868227932574+0i,191.861567952412+0i,92.6627890731003+0i,116.35372982694+0i,62.3057157725517+0i,62.3057658876426+0i,54.0479674860283+0i,54.0479523802231+0i,62.3058347397492+0i
328.140535906565+0i,5.35246975736248e-12+0i,328.140323247014+0i,328.031280423206+0i,157.073037824999+0i,170.958257018837+0i,89.0973701655289+0i,89.097370467107+0i,81.8608874793777+0i,81.8608877870855+0i,89.0973702363443+0i
464.830779365926+0i,1.44491775916398e-05+0i,464.830429477254+0i,464.650306624908+0i,222.491050853305+0i,242.159306634276+0i,126.204829140284+0i,126.204828500886+0i,115.954476018213+0i,115.954476895519+0i,126.204829145998+0i
328.147736971991+0i,1.01007194066185e-05+0i,328.147331412561+0i,328.016584714375+0i,157.065975100493+0i,170.950639857028+0i,89.0934018934245+0i,89.0934021080556+0i,81.8572386179809+0i,81.857237784374+0i,89.0934018687377+0i
100.25822012845+0i,1.68618589398965e-12+0i,100.258143712621+0i,100.217970795602+0i,47.9879306877945+0i,52.2300523497005+0i,27.220447645028+0i,27.2204477238454+0i,25.0096046221996+0i,25.0096045370569+0i,27.2204477162228+0i
236.936791537119+0i,3.65749422633172e-12+0i,236.936683995627+0i,236.85726710587+0i,113.415686257005+0i,123.441605953368+0i,64.3333797589795+0i,64.3333790989124+0i,59.1082259776508+0i,59.1082259481348+0i,64.3333798364552+0i
510.391123089395+0i,2.45337188521555e-12+0i,510.390996750276+0i,510.274911045889+0i,244.337763324666+0i,265.937163502256+0i,138.597001869485+0i,138.597001653365+0i,127.340161643872+0i,127.340161511211+0i,138.597001928772+0i
88.4935022303816+0i,7.26112849395111+0i,81.2129243863529+0i,81.206212526823+0i,39.2201570550837+0i,49.247527688929+0i,26.3713240563519+0i,26.3713502225826+0i,22.8761975766978+0i,22.8761512195736+0i,26.3713459003769+0i
191.431694466621+0i,2.95249984126218e-12+0i,191.431392728405+0i,191.370629135484+0i,91.635067606272+0i,99.7355857930579+0i,51.9786436658803+0i,51.9786440228849+0i,47.7569417299345+0i,47.7569418279988+0i,51.9786436804185+0i
30.7819903605726+0i,0.166572010872566+0i,30.61652711876+0i,30.6184109114926+0i,14.5921157065977+0i,16.193781490609+0i,0.506132545794549+0i,8.4571860660347+0i,7.73677296046131+0i,7.73686875440302+0i,0.506137905127195+0i
450.565851722393+0i,36.9703227429119+0i,413.498157498188+0i,413.492629799809+0i,199.70406565223+0i,250.76215749931+0i,134.279382257556+0i,134.279536652317+0i,116.482657376169+0i,116.482443701635+0i,134.279510584396+0i
188.922689217698+0i,1.01701447246936+0i,186.942602531897+0i,186.809891229363+0i,89.0275437181044+0i,98.799367987977+0i,175.851381457302+0i,51.5972981020193+0i,47.2020689328665+0i,47.2020650680867+0i,175.851780883562+0i
54.6869388986188+0i,-2.1200349176243e-15+0i,54.6866956092085+0i,54.6447314931361+0i,26.1658391463746+0i,28.4788931050194+0i,14.8421872868731+0i,14.8421872995162+0i,13.6367057535342+0i,13.6367057074211+0i,14.8421872188663+0i
