0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.999999993356609+0i,0.899999992223693+0i,0.899999995173327+0i,0.999999993356609+0i,0.99999985969905+0i,0.999999984828678+0i,0.99999997892941+0i,0.911600077980477+0i,0.992185445847056+0i,0.911600133340202+0i,0.999999981822946+0i,0.99999998477258+0i,0.999999870022768+0i,0.999999861173867+0i
0.997948749039345+0i,0.897413640093088+0i,0.898394673161227+0i,0.997948749039345+0i,0.986196125370914+0i,0.997952965034364+0i,0.995990898898194+0i,0.898638497899941+0i,0.98590948576244+0i,0.901806217978444+0i,0.996915882911547+0i,0.997896915979772+0i,0.98962974110591+0i,0.9866866419036+0i
1+0i,0.9+0i,0.9+0i,1+0i,1.00000000000001+0i,1+0i,1+0i,0.91160023778694+0i,0.992185482040675+0i,0.911600237786936+0i,1+0i,1+0i,1.00000000000001+0i,1.00000000000001+0i
0.999999999999818+0i,0.89999999999977+0i,0.899999999999857+0i,0.999999999999818+0i,0.999999999997325+0i,0.999999999999689+0i,0.999999999999515+0i,0.911600237783822+0i,0.992185482039835+0i,0.911600237784846+0i,0.999999999999598+0i,0.999999999999686+0i,0.999999999997631+0i,0.999999999997369+0i
0.999999994243238+0i,0.899999992741474+0i,0.899999995494708+0i,0.999999994243238+0i,0.999999876331539+0i,0.999999986733892+0i,0.999999981227424+0i,0.911600086818392+0i,0.99218544799863+0i,0.911600139175936+0i,0.999999983828405+0i,0.99999998658164+0i,0.999999885967859+0i,0.999999877708156+0i
0.00241430065669062+0i,0.897408626972821+0i,0.898391561569335+0i,0.00241430065669062+0i,0.00689600021983548+0i,0.900339556363436+0i,0.89837368717078+0i,0.898627529327043+0i,0.985899372887505+0i,0.901796016252681+0i,0.903543595557183+0i,0.904526530157519+0i,0.0103362713116351+0i,0.00738746751856276+0i
0.990781529637906+0i,0.897420019387038+0i,0.898398632722988+0i,0.990781529637906+0i,0.953630614334946+0i,0.992611090430987+0i,0.9906538637577+0i,0.898652448155403+0i,0.98592231200614+0i,0.901819199806505+0i,0.992545014698996+0i,0.993523628034863+0i,0.957055761030378+0i,0.954119921002287+0i
0.997947925014525+0i,0.897412601105273+0i,0.898394028272237+0i,0.997947925014525+0i,0.98619274485224+0i,0.9979523446217+0i,0.995989490287621+0i,0.898636213878741+0i,0.985907392010723+0i,0.901804095742515+0i,0.996914841285931+0i,0.997896268453095+0i,0.98962773993672+0i,0.986683458434609+0i
2.98858865134361e-15-30576822.4815419i,0.9+0i,0.9+0i,2.98858865134361e-15-30576822.4815419i,1.35771892408882+0.00736136685308811i,1.03162226771902+0.000650742120409546i,1.03162226770915+0.000650741728729987i,0.911600237786934+0i,0.992185482040674+0i,0.911600237786933+0i,1.03162226787497+0.00065074085357004i,1.03162226787571+0.000650741078151786i,1.35771892366583+0.00736136538400703i,1.35771892397205+0.00736136346682386i
1.55887808841821e-08+0i,0.899999983294921+0i,0.89999998963133+0i,1.55887808841821e-08+0i,5.04319401658364e-08+0i,0.911599951462113+0i,0.911599938789294+0i,0.911599940102435+0i,0.992185410828247+0i,0.911600041724658+0i,0.911600053512138+0i,0.911600059848547+0i,7.26093704299941e-08+0i,5.36001530645603e-08+0i
0.999999992826197+0i,0.899999992244102+0i,0.899999995185995+0i,0.999999992826197+0i,0.99999984936568+0i,0.99999998362487+0i,0.999999977741086+0i,0.911600078311154+0i,0.992185445929613+0i,0.91160013355942+0i,0.999999980745144+0i,0.999999983687037+0i,0.999999859662303+0i,0.999999850836626+0i
0.999999994553329+0i,0.899999993132458+0i,0.899999995737388+0i,0.999999994553329+0i,0.999999881816255+0i,0.999999987344251+0i,0.999999982134391+0i,0.911600093362618+0i,0.992185449604821+0i,0.911600143502094+0i,0.999999984595565+0i,0.999999987200494+0i,0.999999890933509+0i,0.99999988311872+0i
