0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
23.6409316860386+0i,23.6409317189388+0i,25.9334471989281+0i,12.9157977208514+0i,13.017649303288+0i,6.45794503212022+0i,6.45785274881148+0i,6.45794502969642+0i,6.45794503213537+0i
50.2458754345026+0i,50.2436441304775+0i,55.89097448303+0i,29.3143313805372+0i,26.5765765636834+0i,13.241085622051+0i,16.0732926338215+0i,13.2410822861757+0i,13.2410790314198+0i
9.99339191312316+0i,9.9933912020098+0i,10.9624710347491+0i,5.32941340979692+0i,5.63305754936938+0i,2.77107318862172+0i,2.55834025211534+0i,2.55833944810213+0i,2.55834031809967+0i
28.248034494994+0i,28.2480351370518+0i,30.9873055821431+0i,15.432816910278+0i,15.5544886540788+0i,7.71645712980995+0i,7.71635978671116+0i,7.71645715375677+0i,7.71645711950469+0i
41.8980621810654+0i,41.8980622353696+0i,45.9610143100541+0i,22.8903007516114+0i,23.0707135581958+0i,11.4451964990874+0i,11.445104253047+0i,11.445196496904+0i,11.4451964990906+0i
14.2084608648698+0i,14.2080098952425+0i,15.6523846184447+0i,8.35137165706518+0i,7.30102127485108+0i,3.67548277410484+0i,4.67589819902104+0i,3.67548259135443+0i,3.67547994359917+0i
18.7658288871237+0i,18.7652292493755+0i,20.8637934137241+0i,10.7615185464883+0i,10.1022699879902+0i,5.01633330914143+0i,5.74518700853358+0i,5.01633316036315+0i,5.01633776526978+0i
41.3351206353946+0i,41.328319465843+0i,45.9735552923524+0i,21.6532783129854+0i,24.3202234160284+0i,11.7484883804269+0i,9.90482763470192+0i,9.90482698097618+0i,9.90480620771013+0i
0.898919774373269-1.93268891231397e+304i,0.911600237786932+2.97154987616794e-304i,1.00271550790746+5.71497748560291e-05i,0.919663592508191-0.00152705638533282i,0.922462486084006-0.00106661504344556i,0.997792835777523+0.000298846205735984i,1.00105532374113+0.000627774311376654i,0.931044634954167-0.0467881956283141i,0.931087051838539-4.83172228078491e+302i
9.85576502307325+0i,9.85576515736084+0i,10.7270157522478+0i,5.75916419677098+0i,4.96785136125171+0i,2.53559981417699+0i,3.22356458096229+0i,2.5355991378371+0i,2.53559973185514+0i
28.2095394911189+0i,28.2095393800975+0i,30.9450837157848+0i,12.2753384256679+0i,18.6697452251587+0i,8.31271256694485+0i,3.96262591337059+0i,3.96262587388477+0i,3.962625928055+0i
46.3872537490305+0i,46.3872536007739+0i,50.8855336720024+0i,23.3038262858717+0i,27.581707348352+0i,13.247179619097+0i,10.0566466890178+0i,10.0566465424504+0i,10.0566467153976+0i
21.2632926274413+0i,21.2596752685423+0i,25.736155679667+0i,11.6971613128367+0i,14.0386149469022+0i,6.34813697808648+0i,5.3492669144481+0i,5.34926675673195+0i,5.34926154997835+0i
18.8127375188538+0i,18.8119990785823+0i,20.9249760313622+0i,10.3697193915626+0i,10.5552624399289+0i,5.18485849624968+0i,5.18486722453113+0i,5.18485746271289+0i,5.18485534774613+0i
14.370601363945+0i,14.3686187241995+0i,15.9836214087568+0i,7.29379238820859+0i,8.68984430396112+0i,4.14652335228872+0i,3.14726930997016+0i,3.14726870270305+0i,3.14726224359792+0i
41.8362849466586+0i,41.8362850004005+0i,45.8932466859489+0i,23.3492167648617+0i,22.5440299113838+0i,11.2596459705429+0i,12.0895707976781+0i,11.2596458577097+0i,11.2596459770385+0i
46.4825184193637+0i,46.4825180258091+0i,50.9900240248509+0i,20.2368479916377+0i,30.753175973596+0i,13.7024874508025+0i,6.53436058482846+0i,6.53436055115082+0i,6.5343605973101+0i
14.3705618407498+0i,14.3690478340647+0i,15.9840917498277+0i,7.02548794272674+0i,8.95859213671037+0i,4.2056249390966+0i,2.81987762049699+0i,2.81987707479329+0i,2.81987242799973+0i
41.8826275921892+0i,41.8826274490993+0i,45.9440825316223+0i,19.3350459398447+0i,26.6090364779337+0i,12.2615497202326+0i,7.07349631500697+0i,7.07349623427869+0i,7.07349634021305+0i
25.3611802245831+0i,25.3560705945569+0i,30.6951936739096+0i,14.2885076697617+0i,16.4067468592451+0i,7.42757386937519+0i,6.86096006035688+0i,6.86095549057812+0i,6.86093880457836+0i
25.3380001705771+0i,25.3350147205619+0i,30.6544748382829+0i,13.9315493594867+0i,16.722597178983+0i,7.56025399337684+0i,6.37151255400109+0i,6.37151138975642+0i,6.37150806874697+0i
5.36199171244216+0i,5.36176727398017+0i,5.90684012922617+0i,2.59011235707829+0i,3.31673710330095+0i,1.54378392913041+0i,1.04633164290666+0i,1.04633216490716+0i,1.04633119090786+0i
37.2458112225265+0i,37.2458113728644+0i,40.8576232171771+0i,21.8956836814805+0i,18.9619392896327+0i,9.60316139618635+0i,12.2925222991141+0i,9.603160717697+0i,9.60316139900752+0i
19.0609823022032+0i,19.0609826084244+0i,20.9093655511832+0i,11.0321877159969+0i,9.87717769546866+0i,4.98392119310105+0i,6.048266502808+0i,4.98392068137953+0i,4.98392119712362+0i
32.6878206767382+0i,32.6878209874736+0i,35.8576266575415+0i,19.2169677191082+0i,16.6406588809527+0i,8.42814599490053+0i,10.788821741967+0i,8.42814583207228+0i,8.42814599773944+0i
0.878373469236351+0i,0.878372935845102+0i,0.956021182100622+0i,0.450855949773905+0i,0.505165126168082+0i,0.24435494522734+0i,0.206501082817146+0i,0.206500498536728+0i,0.206501221948642+0i
