0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
25.9330533627388+0i,25.9330534572214+0i,25.9330534572215+0i,12.9156151680847+0i,13.0174382521173+0i,6.45785348268538+0i,6.45776169402025+0i,6.45785348198896+0i,6.45785348260399+0i
55.9090311034657+0i,55.9066249459472+0i,55.9075134657946+0i,29.3226386413692+0i,26.5847932067768+0i,13.2449795683326+0i,16.0777084271382+0i,13.2449762879852+0i,13.2449741401855+0i
10.9623329641252+0i,10.962332235675+0i,10.962332235675+0i,5.32935366856166+0i,5.63297854525604+0i,2.77104246937203+0i,2.55831121387876+0i,2.55831093424015+0i,2.55831124044074+0i
30.9872903158434+0i,30.9872913295575+0i,30.9872913295575+0i,15.4328209004144+0i,15.5544703840972+0i,7.71645890409723+0i,7.71636165181385+0i,7.71645861558122+0i,7.71645889611842+0i
45.9608794786293+0i,45.9608796037235+0i,45.9608796037235+0i,22.8902473879048+0i,23.070632103825+0i,11.4451695836287+0i,11.4450778356716+0i,11.4451695783619+0i,11.4451695841375+0i
14.2456383959167+0i,14.2451818090363+0i,15.65496504454+0i,8.3526313764503+0i,7.30234048898732+0i,3.67606668371686+0i,4.67657572851766+0i,3.67606614465354+0i,3.6760636232909+0i
20.8733732766683+0i,20.8727347464016+0i,20.8784337844001+0i,10.7688694312369+0i,10.1095876245378+0i,5.01984174202893+0i,5.74901374626394+0i,5.01984049741736+0i,5.01984435266675+0i
45.9933975496101+0i,45.9869254080543+0i,45.9876565951468+0i,21.6604601281313+0i,24.3271255702262+0i,11.7522939703102+0i,9.90820897178047+0i,9.90820861734069+0i,9.90818983909007+0i
0.976006268647495-3.66104906488847e+307i,0.988692906765777-0.000465565884578474i,0.999000455643915-4.11558307441937e-05i,0.919494025741175-0.00149376372209979i,0.922337550472981-0.00104347783503567i,0.997062420676358+0.000267176302838739i,1.00029448508298+0.000589247065572888i,0.930786315505462-0.0465674780017936i,0.930830976687873-9.15262266222118e+305i
9.8557655529135+0i,9.85576568195776+0i,10.7270158795815+0i,5.75916739507982+0i,4.96784827084353+0i,2.53560077273884+0i,3.2235669176895+0i,2.53560017330107+0i,2.53560065100078+0i
30.9444085825027+0i,30.9444084784401+0i,30.9444084784402+0i,12.2749910745193+0i,18.6694173860106+0i,8.31249101279886+0i,3.96250007417988+0i,3.96250006101344+0i,3.96250007888833+0i
50.8838543498929+0i,50.8838542021918+0i,50.8838542021919+0i,23.3029842390535+0i,27.5808698902856+0i,13.2467177223161+0i,10.0562665511255+0i,10.0562662878649+0i,10.0562665970969+0i
