0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.999999996475535+0i,0.99999992835891+0i,0.99999992835891+0i,0.999999919412191+0i,0.899999999186662+0i,0.911600210144599+0i,0.911600201197881+0i,0.911600225055796+0i,0+0i,8.67565418734842e-09+0i,2.65704275001154e-08+0i,0.999999972182045+0i,0.999999523507372+0i,0.999999505613935+0i
0.999419744543938+0i,0.995235697491987+0i,0.995235697491987+0i,0.993762741333053+0i,0.899866094894755+0i,0.908785422686593+0i,0.907312466528683+0i,0.911240349616032+0i,0+0i,0.00142832112341084+0i,0.00437423201091815+0i,0.996311572164522+0i,0.981461222156891+0i,0.978515309841503+0i
1+0i,1+0i,1+0i,0.999999999999999+0i,0.9+0i,0.911600237786929+0i,0.911600237786928+0i,0.911600237786931+0i,0+0i,1.22017923873787e-15+0i,3.7364077802147e-15+0i,0.999999999999995+0i,1.00000000000001+0i,1.00000000000001+0i
0.999999999999999+0i,0.999999999999987+0i,0.999999999999987+0i,0.999999999999985+0i,0.9+0i,0.911600237786925+0i,0.911600237786923+0i,0.911600237786928+0i,0+0i,1.97741869877734e-15+0i,6.05495119679788e-15+0i,0.999999999999995+0i,0.999999999999934+0i,0.99999999999993+0i
0.999999996120098+0i,0.999999922739659+0i,0.999999922739659+0i,0.999999912890677+0i,0.899999999104638+0i,0.911600207753415+0i,0.911600197904434+0i,0.911600224168384+0i,0+0i,9.55054870940023e-09+0i,2.92486757020675e-08+0i,0.999999976422135+0i,0.999999605573241+0i,0.999999585875278+0i
0.0219552611890991+0i,0.079995120071297+0i,0.079995120071297+0i,0.0785140502879963+0i,0.899865357294181+0i,0.908771968017229+0i,0.907290898211285+0i,0.911240417623863+0i,0+0i,0.00143618886166443+0i,0.00439832853839522+0i,0.000942586555196184+0i,0.00570434224235192+0i,0.00274220271426036+0i
0.99941859194111+0i,0.995229227639074+0i,0.995229227639074+0i,0.993753345642484+0i,0.899865828909487+0i,0.908780569683256+0i,0.907304687687674+0i,0.911240373009404+0i,0+0i,0.00143115825839569+0i,0.00438292523471227+0i,0.993322670108012+0i,0.967135015501593+0i,0.964183251510316+0i
0.999419694885744+0i,0.995235418288644+0i,0.995235418288644+0i,0.993762336075908+0i,0.899866083435172+0i,0.908785213575538+0i,0.907312131363058+0i,0.911240350598194+0i,0+0i,0.00142844338072119+0i,0.00437460872053497+0i,0.996473530459524+0i,0.982278203871858+0i,0.979332039445626+0i
-1.38936920166544e-18+0i,-5.73121091047475e-18+1.77188951427251e-09i,-5.73121091047475e-18+1.77188951427251e-09i,-5.20439042880103e-18+1.77188951427253e-09i,0.9+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,0+0i,-5.10856223699944e-19+0i,-1.56449718437825e-18+0i,-3.35772831093112e-19+0i,-2.11169405823056e-18+2.43816862040405e-10i,-1.05805309614039e-18+2.43816862040394e-10i
4.92896083655461e-08+0i,2.04037600187162e-07+0i,2.04037600187162e-07+0i,1.85357073524039e-07+0i,0.89999999830177+0i,0.911600184541825+0i,0.911600165861298+0i,0.911600215676036+0i,0+0i,1.81144499271177e-08+0i,5.54755006663082e-08+0i,1.18910147350716e-08+0i,7.49300345453545e-08+0i,3.75689815809009e-08+0i
