0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.999999987909319+0i,0.899999985938248+0i,0.899999991272016+0i,0+0i,0.999999768689167+0i,0.999999974506673+0i,0.999999963839137+0i,0.911599978554068+0i,0.99218542085617+0i,0.911600067378328+0i,0.911600070045212+0i,0.91160007537898+0i,2.10926280460117e-08+0i,5.09132412808843e-09+0i
0.997944262249869+0i,0.897407982836792+0i,0.898391161760768+0i,0+0i,0.986177749989428+0i,0.997949584472959+0i,0.995983226625079+0i,0.898626096703098+0i,0.985898086491303+0i,0.901794689412463+0i,0.902286278874837+0i,0.903269457798691+0i,0.00388802573509162+0i,0.000938488973105745+0i
1+0i,0.9+0i,0.9+0i,0+0i,1+0i,1+0i,1+0i,0.91160023778693+0i,0.992185482040673+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,-2.01923326335234e-17+0i,-4.87401144564114e-18+0i
0.999999999999996+0i,0.899999999999995+0i,0.899999999999997+0i,0+0i,0.999999999999952+0i,0.999999999999994+0i,0.99999999999999+0i,0.911600237786876+0i,0.992185482040657+0i,0.911600237786893+0i,0.911600237786894+0i,0.911600237786896+0i,7.23700567158359e-15+0i,1.74686321516042e-15+0i
0.99999998794459+0i,0.8999999847997+0i,0.899999990565331+0i,0+0i,0.999999771562622+0i,0.999999974922687+0i,0.999999963391425+0i,0.911599962846341+0i,0.99218541665922+0i,0.911600056859069+0i,0.911600059741884+0i,0.911600065507515+0i,2.28004482362226e-08+0i,5.50355673401652e-09+0i
0.00241346952619816+0i,0.897409519192293+0i,0.898392115360734+0i,0+0i,0.00689432395328787+0i,0.900341010582773+0i,0.898375818245153+0i,0.89862950632102+0i,0.985901161967267+0i,0.901797848917084+0i,0.902289147004779+0i,0.903271743172643+0i,0.0038857212086678+0i,0.000937932703448289+0i
0.989266417813128+0i,0.897409452517962+0i,0.898392073976666+0i,0+0i,0.947365050096357+0i,0.991740331535596+0i,0.989775088618261+0i,0.898629355413926+0i,0.985901018351732+0i,0.901797711597769+0i,0.902289022326756+0i,0.90327164378797+0i,0.0038858212145341+0i,0.000937956842006378+0i
0.997943832985555+0i,0.897407441590482+0i,0.898390825814782+0i,0+0i,0.986175984694921+0i,0.99794927844294+0i,0.99598250999421+0i,0.898624903226622+0i,0.985897009794513+0i,0.901793579138328+0i,0.902285271251716+0i,0.903268655477982+0i,0.00388883761428926+0i,0.00093868497025349+0i
1.34605388308713e-14-49981185.2104402i,0.9+0i,0.9+0i,0+0i,1.34870666382839+0.00734813617546365i,1.03082558616785+0.00064957187145524i,1.03082558616395+0.000649571845265899i,0.911600237786931+0i,0.992185482040673+0i,0.91160023778693+0i,0.91160023778693+0i,0.91160023778693+0i,7.54839324920691e-19+0i,1.82202595797781e-19+0i
