0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.4711477052813+0i,0.235573815355713+0i,0.235573886527269+0i,0.158054588158173+0i,0.235573876739215+0i,0.158054587073028+0i,0.393628463346351+0i,0.0775192258791515+0i
1.05288837435825+0i,0.522208520743984+0i,0.530564452467365+0i,0.382278743353248+0i,0.530363376392068+0i,0.382242334537215+0i,0.912601546446678+0i,0.13988743640567+0i
0.192876972343941+0i,0.0964384861719814+0i,0.0964384861719683+0i,0.0618088776924833+0i,0.0964384861708521+0i,0.0618088776924867+0i,0.158247363863274+0i,0.034629608479501+0i
0.612506930718666+0i,0.3062534653582+0i,0.3062534653583+0i,0.25736136298381+0i,0.304498603464086+0i,0.257361362983194+0i,0.56184260345538+0i,0.0488921023742795+0i
0.895500263685079+0i,0.447750054262436+0i,0.447750198867903+0i,0.351066850193801+0i,0.447989873660086+0i,0.351066846461817+0i,0.799059278992689+0i,0.0966831999676323+0i
9.49297593202059e-32+0i,6.69361374198301e-33+0i,1.71594318485521e-31+0i,-4.66436622883274e-33+0i,2.73208005212536e-31+0i,3.1663294481974e-32+0i,7.65839193693971e-31+0i,-7.03390047639737e-32+0i
0.309435600879192+0i,0.150148879482793+0i,0.15918792431424+0i,0.0885273018444567+0i,0.159070346462678+0i,0.0884955837190575+0i,0.247553278455928+0i,0.0615871011822617+0i
0.907593957758152+0i,0.44988292605469+0i,0.457129731096301+0i,0.398154507119347+0i,0.458221143365189+0i,0.397972050999918+0i,0.856198112042886+0i,0.0515664128961391+0i
-8.52526536703418e-56-1.04259640632489e-49i,-6.35254891977811e-55-4.24287283084102e-58i,2.44998997953639e-55+2.26401522732876e-51i,2.51232401216815e-59-2.06762299908251e-60i,-4.3878307167223e-21-3.76318910618387e-17i,1.08298759672075e-59-2.30721462780098e-55i,-3.29154480025968e-21+5.29008555889777e-12i,-4.18111696314931e-56-5.04009674424465e-55i
-8.97085502292262e-51+0i,-1.94728582886219e-56+0i,-3.63689424927331e-50+0i,1.29196249800432e-56+0i,-1.61296662361827e-49+0i,-8.8160632056197e-51+0i,-1.52329549807029e-46+0i,2.11627893644335e-50+0i
0.603420173070036+0i,0.301710035108723+0i,0.301710134456142+0i,0.236897552082063+0i,0.301863747640159+0i,0.236897550574227+0i,0.538762984251198+0i,0.0648124813407241+0i
0.960823332671701+0i,0.480411587758696+0i,0.480411740858255+0i,0.346680562892418+0i,0.480411731036113+0i,0.346680561651266+0i,0.827092292413481+0i,0.133731023379902+0i
0.439521107002458+0i,0.200709925392245+0i,0.238498840518983+0i,0.147140016409637+0i,0.238302574784264+0i,0.147039912145505+0i,0.385323133325209+0i,0.053495661877662+0i
0.364185526030124+0i,0.179953291480065+0i,0.18417446347227+0i,0.116983017826329+0i,0.18409738943302+0i,0.116964989989526+0i,0.301057912293206+0i,0.0629484942001268+0i
0.312262379576175+0i,0.154784584427211+0i,0.157284204597404+0i,0.127374504917915+0i,0.158067488625218+0i,0.127313774535005+0i,0.285385293597353+0i,0.0273510236341303+0i
0.845247017747209+0i,0.422623442792262+0i,0.422623570662213+0i,0.290569800609733+0i,0.422623561426528+0i,0.290569799243678+0i,0.713193360301687+0i,0.132053640540294+0i
1.01725333296196+0i,0.508626666483332+0i,0.508626666483172+0i,0.466127883767343+0i,0.506404572459156+0i,0.466127883768745+0i,0.972518426325333+0i,0.04249878271615+0i
0.313094704641927+0i,0.155191917826791+0i,0.157706779025355+0i,0.129566631210209+0i,0.158441888834405+0i,0.129505138551579+0i,0.28795027504956+0i,0.0255664221143307+0i
0.899677818590749+0i,0.449838831849693+0i,0.449838979849087+0i,0.359925006845393+0i,0.450394928219012+0i,0.359925004594573+0i,0.810324610544864+0i,0.0899138224994548+0i
0.528567244755259+0i,0.242061427223632+0i,0.286142570369113+0i,0.178994588581368+0i,0.285927792500357+0i,0.178881924126382+0i,0.464790634706939+0i,0.0629730266246833+0i
0.505110010655703+0i,0.226990125068215+0i,0.277833414589022+0i,0.16266269663262+0i,0.277618180973643+0i,0.162571794542538+0i,0.440167995046883+0i,0.0642572678777295+0i
0.0996069825571562+0i,0.0491588213542568+0i,0.0504177982997928+0i,0.0305079898520431+0i,0.0503786558063815+0i,0.0304983474517088+0i,0.0808740889754243+0i,0.0186394807946359+0i
0.718178087130845+0i,0.359088986624844+0i,0.359089095168947+0i,0.231716984198269+0i,0.359089089766661+0i,0.23171698301313+0i,0.590806072435195+0i,0.127372000912791+0i
0.350114544119843+0i,0.175057272059923+0i,0.175057272059922+0i,0.107232796116486+0i,0.17505727205973+0i,0.107232796116486+0i,0.282290068176195+0i,0.0678244759434364+0i
0.615397566583198+0i,0.307698783291534+0i,0.307698783291641+0i,0.193634977029483+0i,0.307698783292311+0i,0.193634977029473+0i,0.501333760321824+0i,0.114063806262042+0i
5.10929837613744e-51+0i,-5.2544478105052e-57+0i,-8.82772655436573e-51+0i,-2.64829900449202e-57+0i,1.51932749468097e-50+0i,-4.30737919281745e-51+0i,2.70994745230205e-40+0i,-8.17677041500184e-51+0i
7.69399704717304e-20+0i,2.77946359282492e-20+0i,8.34044701213985e-20+0i,1.75693327960003e-20+0i,-7.71290554427647e-16+0i,3.00241269941019e-20+0i,-3.79597547466098e-15+0i,5.19491482355596e-20+0i
0.985221492817274+0i,0.488606263198807+0i,0.496430149632868+0i,0.385879576451754+0i,0.501961186743313+0i,0.385821623747389+0i,0.887810074027092+0i,0.102663441754839+0i
0.457565161541853+0i,0.196679699236275+0i,0.260544811521324+0i,0.133514966733908+0i,0.260259352755212+0i,0.133408038341429+0i,0.393626851880066+0i,0.0630862951560721+0i
0.79226501279107+0i,0.390244754357915+0i,0.401933630611732+0i,0.255280722960502+0i,0.401820389878534+0i,0.255254576562636+0i,0.657067295756328+0i,0.134932002280562+0i
0.324511510214884+0i,0.162255755107447+0i,0.16225575510744+0i,0.0951497945438858+0i,0.162255755107454+0i,0.0951497945438869+0i,0.257405549651346+0i,0.0671059605635599+0i
0.960815871544042+0i,0.480407859915158+0i,0.480408004912304+0i,0.34477380789886+0i,0.480407791528119+0i,0.344773805699775+0i,0.825181591374824+0i,0.135634049471475+0i
