0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i,0+0i
0.999999994253302+0i,0.899999992754164+0i,0.899999995502584+0i,0.999999994253302+0i,0.999999876920705+0i,0.999999986787017+0i,0.999999981290176+0i,0.911600087585226+0i,0.992185448127579+0i,0.911600139660833+0i,0.999999983887735+0i,0.999999986636155+0i,0.999999886540177+0i,0.999999878294915+0i
0.997956568664306+0i,0.897423499620209+0i,0.898400792867718+0i,0.997956568664306+0i,0.986228214239264+0i,0.997958603181552+0i,0.996004016686544+0i,0.898660175959308+0i,0.985929147585569+0i,0.901826380084042+0i,0.996925607530008+0i,0.99790290077752+0i,0.989648740605525+0i,0.986716860863016+0i
1+0i,0.9+0i,0.9+0i,1+0i,1+0i,1+0i,1+0i,0.91160023778693+0i,0.992185482040673+0i,0.91160023778693+0i,1+0i,1+0i,1+0i,1+0i
1+0i,0.9+0i,0.9+0i,1+0i,1+0i,1+0i,1+0i,0.91160023778693+0i,0.992185482040673+0i,0.91160023778693+0i,1+0i,1+0i,1+0i,1+0i
0.999999993971272+0i,0.89999999239856+0i,0.899999995281865+0i,0.999999993971272+0i,0.999999871500618+0i,0.999999986195743+0i,0.999999980429133+0i,0.911600081050971+0i,0.992185446585293+0i,0.91160013536451+0i,0.999999983153574+0i,0.999999986036879+0i,0.999999881592185+0i,0.99999987294227+0i
0.00256710378470706+0i,0.897424351955408+0i,0.898401321903357+0i,0.00256710378470706+0i,0.00747130756331786+0i,0.900516460843738+0i,0.898562520948253+0i,0.89866168106035+0i,0.985929258845976+0i,0.901828102424989+0i,0.90367895643222+0i,0.904655926380246+0i,0.0108907023819746+0i,0.00795979253752651+0i
0.00259833465216774+0i,0.897413319289141+0i,0.898394474041536+0i,0.00259833465216774+0i,0.00755680065630512+0i,0.900514837159301+0i,0.898552527654922+0i,0.898637894572217+0i,0.985908658567802+0i,0.901805651839287+0i,0.903674844733779+0i,0.904655999486309+0i,0.0109908422892496+0i,0.00804737803221126+0i
0.997950101905762+0i,0.897415345881177+0i,0.898395731926249+0i,0.997950101905762+0i,0.986201703231377+0i,0.997953988585354+0i,0.995993216495211+0i,0.898642289843565+0i,0.98591293126141+0i,0.901809725109373+0i,0.996917595255457+0i,0.997897981300528+0i,0.989633054389115+0i,0.986691896253828+0i
5.00244065183358e-24+0i,0.9+0i,0.9+0i,5.00244065183358e-24+0i,1.83406839797211e-23+2.33662471214553e-20i,0.91160023778693+2.06557068934847e-21i,0.91160023778693+2.06557068934847e-21i,0.91160023778693+0i,0.992185482040673+0i,0.91160023778693+0i,0.91160023778693+2.06557068934847e-21i,0.91160023778693+2.06557068934847e-21i,2.22983611372463e-23+2.33662471214553e-20i,1.89060664306404e-23+2.33662471214553e-20i
2.4129924629185e-08+0i,0.899999979096202+0i,0.899999987025229+0i,2.4129924629185e-08+0i,8.21711116448384e-08+0i,0.911599904593492+0i,0.911599888735438+0i,0.911599885831935+0i,0.992185395867586+0i,0.911600005202279+0i,0.911600023248304+0i,0.911600031177331+0i,1.09922706460815e-07+0i,8.61356260926235e-08+0i
0.999999994446334+0i,0.899999992997552+0i,0.899999995653653+0i,0.999999994446334+0i,0.999999879897804+0i,0.999999987129902+0i,0.9999999818177+0i,0.911600091069227+0i,0.992185449044134+0i,0.911600141987716+0i,0.999999984327532+0i,0.999999986983633+0i,0.999999889194157+0i,0.999999881225854+0i
